#                                                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
mgm4747911.NODE_19422_length_271_cov_11.933579_1_347_-         -            114 CDD0170_no_cons      -            330   9.3e-19   67.7   0.0   1   1   3.9e-21   1.1e-18   67.5   0.0    31   132     1   105     1   108 0.88 -
mgm4747911.NODE_27816_length_816_cov_18.297794_1_892_+         -            295 CDD0170_no_cons      -            330   1.7e-18   66.9   0.0   1   1   7.6e-21   2.1e-18   66.5   0.0     1   124   167   291   167   295 0.88 -
mgm4747904.NODE_3806_length_377_cov_3568.647217_1_453_-        -            150 CDD0170_no_cons      -            330   1.4e-17   63.9   0.0   1   1   5.2e-20   1.5e-17   63.8   0.0    14   158     1   149     1   150 0.86 -
mgm4747904.NODE_33196_length_330_cov_49.951515_1_406_-         -            135 CDD0170_no_cons      -            330   3.8e-16   59.1   0.0   1   1   1.4e-18   4.1e-16   59.0   0.0     2   105    26   129    25   135 0.88 -
mgm4747906.NODE_42302_length_964_cov_30.184647_691_1043_+      -            116 CDD0170_no_cons      -            330   7.4e-16   58.2   0.0   1   1   2.9e-18   8.3e-16   58.0   0.0   241   329     1    86     1    87 0.95 -
mgm4747906.NODE_51491_length_279_cov_19.250896_1_359_-         -            118 CDD0170_no_cons      -            330   6.2e-15   55.2   0.0   1   1   2.6e-17   7.3e-15   54.9   0.0   231   327     1    98     1    99 0.93 -
mgm4747911.NODE_94378_length_244_cov_5.614754_1_320_+          -            106 CDD0170_no_cons      -            330   7.1e-15   55.0   0.0   1   1   2.7e-17   7.7e-15   54.8   0.0    62   166     2   106     1   106 0.97 -
mgm4747909.NODE_26466_length_250_cov_13.240000_1_330_+         -            109 CDD0170_no_cons      -            330   9.4e-15   54.6   0.0   1   1   3.6e-17     1e-14   54.4   0.0   231   330     3    96     1    96 0.97 -
mgm4747911.NODE_4869_length_328_cov_9.807927_1_404_+           -            134 CDD0170_no_cons      -            330   7.8e-14   51.5   0.2   1   1   2.9e-16   8.2e-14   51.5   0.2    94   223     9   134     1   134 0.93 -
mgm4747911.NODE_491_length_64118_cov_78.633270_53889_56372_-   -            825 CDD0170_no_cons      -            330   4.2e-13   49.1   0.0   1   1   2.1e-15   5.9e-13   48.6   0.0     5   330   130   460   126   460 0.79 -
mgm4747910.NODE_473_length_11568_cov_326.617828_2146_4950_-    -            931 CDD0170_no_cons      -            330   7.1e-13   48.4   0.1   1   1   4.7e-15   1.3e-12   47.5   0.1    54   296   688   927   656   929 0.86 -
mgm4747910.NODE_132_length_40468_cov_301.405823_8645_12040_+   -           1127 CDD0170_no_cons      -            330   5.5e-12   45.5   0.1   1   1   6.1e-14   1.7e-11   43.8   0.1     2   280    50   346    49   378 0.80 -
mgm4747909.NODE_44968_length_248_cov_136.629028_1_328_+        -            108 CDD0170_no_cons      -            330   2.4e-11   43.4   0.1   1   1     9e-14   2.5e-11   43.3   0.1   225   327     2   100     1   103 0.92 -
mgm4747909.NODE_11717_length_1649_cov_196.953918_1_1728_-      -            575 CDD0170_no_cons      -            330   3.4e-11   42.9   0.0   1   1   1.7e-13   4.8e-11   42.4   0.0    93   330    58   288     2   288 0.78 -
mgm4747911.NODE_5892_length_40537_cov_78.391594_1_804_-        -            267 CDD0170_no_cons      -            330   3.1e-09   36.4   0.0   1   1   1.2e-11   3.5e-09   36.2   0.0     2   116    50   175    49   261 0.72 -
mgm4747906.NODE_25075_length_555_cov_33.915314_1_635_+         -            211 CDD0170_no_cons      -            330   9.4e-09   34.8   0.0   1   1   3.7e-11   1.1e-08   34.7   0.0    97   242    29   172     4   204 0.82 -
mgm4747911.NODE_5892_length_40537_cov_78.391594_37916_40573_-  -            883 CDD0170_no_cons      -            330   6.5e-08   32.1   0.1   1   1     8e-10   2.3e-07   30.3   0.1   193   280    17   105     2   137 0.85 -
mgm4747904.NODE_43626_length_298_cov_71.946312_1_322_-         -            106 CDD0170_no_cons      -            330   8.4e-08   31.7   0.0   1   1   3.6e-10     1e-07   31.4   0.0    60   136    14    98    13   105 0.89 -
mgm4747911.NODE_25974_length_392_cov_6.091837_64_468_+         -            133 CDD0170_no_cons      -            330     9e-07   28.3   0.0   1   1   4.1e-09   1.2e-06   28.0   0.0     1    67    59   128    59   132 0.91 -
mgm4747910.NODE_31480_length_1819_cov_97.216049_1_267_+        -             88 CDD0170_no_cons      -            330   1.4e-06   27.7   0.1   1   1   6.1e-09   1.7e-06   27.4   0.1   298   329     1    32     1    33 0.95 -
mgm4747911.NODE_23328_length_990_cov_13.658586_1_1065_-        -            353 CDD0170_no_cons      -            330   1.6e-06   27.5   0.1   1   1   1.1e-08   3.3e-06   26.5   0.1   242   319    42   119    40   128 0.93 -
mgm4747911.NODE_9499_length_654_cov_23.986238_1_730_-          -            242 CDD0170_no_cons      -            330   2.8e-06   26.7   1.2   1   1   1.2e-08   3.4e-06   26.4   1.2    97   307    12   219     3   232 0.75 -
mgm4747911.NODE_3129_length_1056_cov_15.209280_26_1131_+       -            367 CDD0170_no_cons      -            330     5e-06   25.9   0.0   1   1   2.5e-08   7.1e-06   25.4   0.0    79   249   116   305    86   321 0.71 -
mgm4747911.NODE_43364_length_939_cov_33.428116_1_1014_-        -            336 CDD0170_no_cons      -            330   3.9e-05   22.9   0.1   1   1   1.4e-07   3.9e-05   22.9   0.1    69   201   198   324   195   331 0.80 -
mgm4747906.NODE_58753_length_228_cov_16.964912_1_308_+         -            102 CDD0170_no_cons      -            330   6.5e-05   22.2   0.1   1   1   2.3e-07   6.6e-05   22.2   0.1   136   202     4    69     2   101 0.83 -
mgm4747904.NODE_17558_length_279_cov_21.003584_1_355_+         -            118 CDD0170_no_cons      -            330   0.00021   20.6   0.0   1   1   7.7e-07   0.00022   20.5   0.0    97   193    23   117     4   118 0.87 -
mgm4747904.NODE_12347_length_246_cov_90.426826_1_322_-         -            106 CDD0170_no_cons      -            330   0.00067   18.9   0.0   1   1   2.5e-06    0.0007   18.8   0.0    52   134    12    90     6   105 0.88 -
mgm4747906.NODE_49704_length_277_cov_23.512636_1_357_-         -            118 CDD0170_no_cons      -            330     0.001   18.3   0.0   1   1   4.3e-06    0.0012   18.0   0.0   151   243     6   101     1   108 0.82 -
mgm4747911.NODE_7700_length_3074_cov_24.707872_722_3147_+      -            804 CDD0170_no_cons      -            330    0.0017   17.6   0.7   1   1   1.9e-05    0.0055   15.9   0.7   145   253   524   640   500   651 0.67 -
mgm4747911.NODE_62600_length_288_cov_13.416667_1_364_+         -            121 CDD0170_no_cons      -            330    0.0029   16.8   0.0   1   1     1e-05    0.0029   16.8   0.0   158   218     2    62     1   105 0.84 -
mgm4747911.NODE_25133_length_1339_cov_33.581776_1_1414_-       -            469 CDD0170_no_cons      -            330    0.0094   15.1   0.0   1   1   5.3e-05     0.015   14.4   0.0   111   195   206   289   191   340 0.86 -
mgm4747910.NODE_185_length_2267_cov_768.170715_1_2341_+        -            777 CDD0170_no_cons      -            330     0.013   14.7   0.0   1   1   9.3e-05     0.026   13.6   0.0     1    23   755   777   755   777 0.96 -
mgm4747906.NODE_56408_length_288_cov_9.864583_1_368_+          -            122 CDD0170_no_cons      -            330     0.029   13.5   0.0   1   1   0.00013     0.036   13.2   0.0   203   272    11    82     8    91 0.88 -
mgm4747904.NODE_5352_length_228_cov_49.513157_1_304_+   -            100 CDD0173_no_cons      -            241    0.0058   16.4   0.0   1   1     5e-06    0.0074   16.0   0.0    12    35    27    50    20    62 0.80 -
mgm4747911.NODE_67549_length_232_cov_9.603448_1_308_-   -            102 CDD0173_no_cons      -            241    0.0069   16.1   0.1   1   1   6.2e-06    0.0093   15.7   0.1    13    35     7    29     4    41 0.78 -
mgm4747911.NODE_83877_length_432_cov_17.002316_1_508_+  -            168 CDD0173_no_cons      -            241      0.01   15.6   0.2   1   1   1.5e-05     0.022   14.5   0.2     7    57    20    74    15   129 0.70 -
mgm4747910.NODE_3379_length_596_cov_93.325500_1_672_+   -            222 CDD0173_no_cons      -            241     0.021   14.6   0.1   1   1   2.5e-05     0.037   13.7   0.1    20   122     1    97     1   120 0.75 -
mgm4747904.NODE_13818_length_256_cov_106.539062_1_332_- -            110 CDD0173_no_cons      -            241     0.021   14.6   0.0   1   1   1.8e-05     0.027   14.2   0.0    16    33    10    26     3    33 0.79 -
mgm4747909.NODE_47931_length_262_cov_73.061066_1_342_+  -            113 CDD0173_no_cons      -            241     0.048   13.4   0.0   1   1   4.2e-05     0.063   13.0   0.0    15    35     9    29     1    37 0.87 -
mgm4747909.NODE_13417_length_241_cov_134.290451_1_321_+ -            106 CDD0173_no_cons      -            241     0.053   13.2   0.0   1   1     5e-05     0.075   12.7   0.0    15    31    18    34    12    43 0.84 -
mgm4747910.NODE_13617_length_332_cov_75.280121_1_408_-  -            135 CDD0173_no_cons      -            241     0.065   13.0   0.0   1   1     6e-05      0.09   12.5   0.0    16    31    74    89    67    97 0.80 -
mgm4747906.NODE_90231_length_338_cov_37.479290_1_418_-  -            138 CDD0173_no_cons      -            241     0.066   12.9   0.0   1   1   6.2e-05     0.093   12.4   0.0    16    31    37    52    30    60 0.80 -
mgm4747906.NODE_2376_length_949_cov_47.600632_65_1028_+ -            319 CDD0173_no_cons      -            241     0.072   12.8   0.0   1   1   7.4e-05      0.11   12.2   0.0    16    33    31    47    21    54 0.79 -
mgm4747910.NODE_24174_length_234_cov_48.803417_1_310_-  -            103 CDD0173_no_cons      -            241     0.089   12.5   0.0   1   2   0.00017      0.26   11.0   0.0     7    42     6    42     1    54 0.81 -
mgm4747910.NODE_24174_length_234_cov_48.803417_1_310_-  -            103 CDD0173_no_cons      -            241     0.089   12.5   0.0   2   2       0.6     9e+02   -0.6   0.0    95   109    71    85    47    91 0.64 -
mgm4747911.NODE_13546_length_375_cov_8.613334_1_451_-   -            149 CDD0173_no_cons      -            241      0.11   12.2   0.1   1   1    0.0001      0.15   11.7   0.1    16    31     3    18     2    26 0.80 -
mgm4747911.NODE_7752_length_568_cov_4.695423_1_644_+    -            213 CDD0173_no_cons      -            241      0.17   11.6   0.3   1   1   0.00018      0.27   10.9   0.3    16    46     2    32     1    44 0.82 -
mgm4747906.NODE_44496_length_1377_cov_37.599129_1_891_+ -            296 CDD0173_no_cons      -            241      0.19   11.4   0.2   1   1   0.00021      0.32   10.7   0.2    16    46    69    99    63   110 0.83 -
mgm4747904.NODE_5089_length_682_cov_52.347507_1_758_-            -            252 CDD0175_no_cons      -            326   2.3e-05   24.2   8.9   1   1   1.6e-08     3e-05   23.8   8.9    20   135     1   123     1   136 0.73 -
mgm4747911.NODE_12227_length_3424_cov_21.955900_1_2313_-         -            768 CDD0175_no_cons      -            326    0.0025   17.5   3.8   1   3   1.3e-06    0.0025   17.5   3.8    38   137   295   393   259   450 0.74 -
mgm4747911.NODE_12227_length_3424_cov_21.955900_1_2313_-         -            768 CDD0175_no_cons      -            326    0.0025   17.5   3.8   2   3     0.016        30    4.1   1.7    28    87   500   559   494   573 0.85 -
mgm4747911.NODE_12227_length_3424_cov_21.955900_1_2313_-         -            768 CDD0175_no_cons      -            326    0.0025   17.5   3.8   3   3      0.11     2e+02    1.4   8.1    30   154   523   657   511   667 0.68 -
mgm4747906.NODE_7710_length_1805_cov_51.978394_1_1593_-          -            530 CDD0175_no_cons      -            326     0.071   12.7   6.3   1   2   3.8e-05     0.072   12.7   1.5    34   153   225   344   220   351 0.93 -
mgm4747906.NODE_7710_length_1805_cov_51.978394_1_1593_-          -            530 CDD0175_no_cons      -            326     0.071   12.7   6.3   2   2    0.0066        13    5.3   1.1    58   157   326   429   317   441 0.65 -
mgm4747911.NODE_543_length_12291_cov_155.532089_2494_2712_+      -             71 CDD0175_no_cons      -            326      0.15   11.7   0.0   1   1   8.1e-05      0.15   11.6   0.0    30    89     2    64     1    70 0.79 -
mgm4747906.NODE_15143_length_1177_cov_73.799492_355_1256_+       -            298 CDD0175_no_cons      -            326      0.16   11.6   2.2   1   1   0.00011      0.22   11.1   2.2    20   167    56   210    50   218 0.57 -
mgm4747906.NODE_9527_length_2251_cov_68.819191_205_1995_-        -            594 CDD0175_no_cons      -            326      0.18   11.4  14.6   1   2   0.00025      0.47   10.0   6.4    20   159   283   425   269   440 0.73 -
mgm4747906.NODE_9527_length_2251_cov_68.819191_205_1995_-        -            594 CDD0175_no_cons      -            326      0.18   11.4  14.6   2   2    0.0037       7.1    6.1   1.2    65   189   457   581   432   589 0.68 -
mgm4747904.NODE_1401_length_6758_cov_193.432236_4568_5250_+      -            224 CDD0175_no_cons      -            326      0.28   10.8   0.0   1   1   0.00018      0.33   10.5   0.0    32   130    33   131     6   165 0.77 -
mgm4747904.NODE_30279_length_583_cov_40.104630_1_659_+           -            218 CDD0175_no_cons      -            326      0.28   10.8   5.5   1   2      0.15   2.8e+02    0.9   0.1    64   121     8    63     3    90 0.64 -
mgm4747904.NODE_30279_length_583_cov_40.104630_1_659_+           -            218 CDD0175_no_cons      -            326      0.28   10.8   5.5   2   2   0.00011       0.2   11.2   1.6    21    95   131   205   115   214 0.90 -
mgm4747906.NODE_607_length_27393_cov_517.414490_8350_9422_-      -            355 CDD0175_no_cons      -            326       0.7    9.5   4.5   1   2    0.0012       2.2    7.8   3.2    35   119    24   111     8   119 0.76 -
mgm4747906.NODE_607_length_27393_cov_517.414490_8350_9422_-      -            355 CDD0175_no_cons      -            326       0.7    9.5   4.5   2   2      0.21   4.1e+02    0.4   0.0    38    95   277   334   249   347 0.65 -
mgm4747904.NODE_530_length_130363_cov_266.798767_114136_115208_+ -            355 CDD0175_no_cons      -            326      0.84    9.2   4.8   1   2    0.0014       2.7    7.5   3.4    35   119    24   111     8   118 0.75 -
mgm4747904.NODE_530_length_130363_cov_266.798767_114136_115208_+ -            355 CDD0175_no_cons      -            326      0.84    9.2   4.8   2   2      0.21   4.1e+02    0.4   0.0    38    95   277   334   249   347 0.65 -
mgm4747910.NODE_473_length_11568_cov_326.617828_7216_8453_+      -            410 CDD0175_no_cons      -            326       1.4    8.5   3.6   1   2   0.00022      0.42   10.2   0.7    38   102    90   154    75   202 0.84 -
mgm4747910.NODE_473_length_11568_cov_326.617828_7216_8453_+      -            410 CDD0175_no_cons      -            326       1.4    8.5   3.6   2   2       1.9   3.7e+03   -2.8   0.1   111   146   368   403   342   407 0.58 -
mgm4747911.NODE_21841_length_441_cov_9.784580_1_517_+ -            172 CDD0178_no_cons      -            164      0.15   12.3   0.0   1   1   8.6e-06      0.18   12.0   0.0    55   119    76   140    30   153 0.74 -
mgm4747911.NODE_482_length_27611_cov_38.256165_9028_11206_+    -            723 CDD0183_no_cons      -            201   1.4e-54  184.9   0.4   1   1   6.7e-57     2e-54  184.4   0.4     2   200   342   539   341   540 0.96 -
mgm4747910.NODE_22647_length_885_cov_39.461018_1_961_+         -            319 CDD0183_no_cons      -            201   2.6e-42  144.9   0.0   1   1     1e-44   3.1e-42  144.6   0.0     2   201    36   237    35   237 0.95 -
mgm4747909.NODE_5639_length_16146_cov_270.964386_1_6272_-      -           2082 CDD0183_no_cons      -            201   5.2e-41  140.6   0.0   1   1   3.6e-43   1.1e-40  139.6   0.0     2   201   220   421   219   421 0.95 -
mgm4747911.NODE_279_length_3756_cov_1770.496582_2586_3829_+    -            411 CDD0183_no_cons      -            201   2.9e-39  134.9   0.0   1   1   1.4e-41   4.3e-39  134.3   0.0     2   192   219   411   218   411 0.94 -
mgm4747904.NODE_1010_length_15178_cov_464.867706_9832_15239_+  -           1798 CDD0183_no_cons      -            201   9.9e-38  129.9   0.0   1   1     7e-40   2.1e-37  128.8   0.0     2   201   220   420   219   420 0.95 -
mgm4747906.NODE_484_length_12924_cov_877.413269_1_3791_-       -           1258 CDD0183_no_cons      -            201   3.7e-37  128.0   0.0   1   1   2.6e-39     8e-37  126.9   0.0     2   201   220   420   219   420 0.94 -
mgm4747904.NODE_20098_length_502_cov_48.816734_1_578_+         -            192 CDD0183_no_cons      -            201   2.1e-33  115.8   0.0   1   1   8.6e-36   2.6e-33  115.5   0.0     4   201     2   189     1   189 0.95 -
mgm4747909.NODE_14009_length_881_cov_193.114639_1_961_-        -            319 CDD0183_no_cons      -            201   8.4e-33  113.8   0.0   1   1   4.2e-35   1.3e-32  113.2   0.0     4   201    38   225    36   225 0.95 -
mgm4747909.NODE_14716_length_599_cov_54.133556_101_679_+       -            191 CDD0183_no_cons      -            201   9.1e-33  113.7   0.0   1   1   3.5e-35   1.1e-32  113.5   0.0     3   150    31   186    29   191 0.93 -
mgm4747906.NODE_588_length_29153_cov_216.005905_8224_12155_+   -           1305 CDD0183_no_cons      -            201   1.7e-30  106.3   0.0   1   1     1e-32   3.1e-30  105.4   0.0     4   201   164   350   162   350 0.95 -
mgm4747911.NODE_33967_length_1768_cov_20.859163_89_1843_+      -            580 CDD0183_no_cons      -            201   6.9e-30  104.3   0.9   1   1   5.3e-32   1.6e-29  103.1   0.9     2   200   342   548   341   549 0.88 -
mgm4747905.NODE_42_length_20305_cov_869.401794_13252_17559_+   -           1432 CDD0183_no_cons      -            201   7.5e-30  104.2   0.0   1   1   4.3e-32   1.3e-29  103.4   0.0     4   200  1052  1246  1049  1247 0.90 -
mgm4747910.NODE_18916_length_363_cov_87.680443_1_439_+         -            145 CDD0183_no_cons      -            201     2e-27   96.3   0.0   1   1   7.4e-30   2.3e-27   96.1   0.0    15   150     2   145     1   145 0.94 -
mgm4747904.NODE_4145_length_431_cov_3378.888672_1_507_+        -            168 CDD0183_no_cons      -            201   3.4e-25   89.0   0.0   1   1   1.2e-27   3.7e-25   88.9   0.0     4   150    14   165    11   168 0.88 -
mgm4747911.NODE_19734_length_13676_cov_33.454594_5949_11263_+  -           1765 CDD0183_no_cons      -            201   6.3e-25   88.1   0.0   1   1   6.3e-27   1.9e-24   86.5   0.0     2   186   226   415   225   428 0.83 -
mgm4747906.NODE_4219_length_6024_cov_88.228256_1_1705_+        -            566 CDD0183_no_cons      -            201   8.3e-25   87.7   0.0   1   1     7e-27   2.1e-24   86.4   0.0     4   200   187   380   184   381 0.85 -
mgm4747906.NODE_45128_length_344_cov_37.590115_1_424_+         -            140 CDD0183_no_cons      -            201   1.6e-24   86.8   0.0   1   1     6e-27   1.8e-24   86.6   0.0    18   146     3   139     1   140 0.92 -
mgm4747906.NODE_9783_length_700_cov_48.607143_1_780_+          -            258 CDD0183_no_cons      -            201   2.7e-24   86.0   0.0   1   1     1e-26   3.2e-24   85.8   0.0     3   195    29   214    27   220 0.85 -
mgm4747904.NODE_7214_length_14667_cov_208.207809_4472_11411_+  -           2307 CDD0183_no_cons      -            201   4.1e-24   85.5   0.0   1   1   2.7e-26   8.1e-24   84.5   0.0     3   200   307   500   305   501 0.89 -
mgm4747906.NODE_743_length_39363_cov_378.720306_9676_16615_-   -           2304 CDD0183_no_cons      -            201   4.2e-24   85.4   0.0   1   1   2.7e-26   8.1e-24   84.5   0.0     3   200   306   499   304   500 0.89 -
mgm4747911.NODE_5588_length_17637_cov_102.519081_14829_17696_+ -            951 CDD0183_no_cons      -            201   9.3e-24   84.3   0.0   1   1   6.9e-26   2.1e-23   83.1   0.0     2   179   466   646   465   669 0.86 -
mgm4747909.NODE_17351_length_13543_cov_30.938049_1_2799_+      -            929 CDD0183_no_cons      -            201   1.2e-23   83.9   0.0   1   1   6.1e-26   1.8e-23   83.3   0.0     4   200   550   743   547   744 0.88 -
mgm4747910.NODE_132_length_40468_cov_301.405823_6730_8546_+    -            600 CDD0183_no_cons      -            201   8.8e-23   81.1   0.7   1   1   6.6e-25     2e-22   79.9   0.7     2   200   189   406   188   407 0.86 -
mgm4747911.NODE_13382_length_3259_cov_24.071495_488_3332_-     -            945 CDD0183_no_cons      -            201   1.4e-21   77.1   0.8   1   1   4.7e-24   1.4e-21   77.1   0.8    38   200     1   171     1   172 0.90 -
mgm4747909.NODE_2126_length_2182_cov_114.945923_1342_2260_+    -            304 CDD0183_no_cons      -            201   2.9e-21   76.2   0.0   1   1   1.3e-23   4.1e-21   75.7   0.0     3   141   150   288   148   299 0.90 -
mgm4747909.NODE_244_length_40652_cov_289.901184_36914_40692_-  -           1256 CDD0183_no_cons      -            201   7.1e-21   74.9   0.0   1   2   1.4e-22   4.2e-20   72.4   0.0     2   165   100   264    99   296 0.88 -
mgm4747909.NODE_244_length_40652_cov_289.901184_36914_40692_-  -           1256 CDD0183_no_cons      -            201   7.1e-21   74.9   0.0   2   2         6   1.8e+03   -1.6   0.3   137   180   704   749   662   765 0.68 -
mgm4747911.NODE_7070_length_392_cov_8.408163_1_468_-           -            155 CDD0183_no_cons      -            201     2e-20   73.4   0.0   1   1   8.1e-23   2.5e-20   73.1   0.0    88   201     3   108     1   108 0.95 -
mgm4747906.NODE_16317_length_452_cov_14.008849_1_532_-         -            175 CDD0183_no_cons      -            201   6.1e-20   71.8   1.2   1   1   2.3e-22   7.1e-20   71.6   1.2    71   200     4   143     1   144 0.84 -
mgm4747911.NODE_34686_length_285_cov_11.691228_1_361_+         -            119 CDD0183_no_cons      -            201   8.2e-20   71.4   0.0   1   1   3.2e-22   9.6e-20   71.2   0.0    55   151     4   110     1   117 0.88 -
mgm4747904.NODE_6719_length_267_cov_27.662922_1_343_+          -            113 CDD0183_no_cons      -            201     1e-19   71.1   0.0   1   1   3.6e-22   1.1e-19   71.0   0.0     3   104    13   113    11   113 0.97 -
mgm4747906.NODE_611_length_22608_cov_404.571136_11537_16431_+  -           1625 CDD0183_no_cons      -            201   3.3e-19   69.4   0.0   1   2   5.5e-21   1.7e-18   67.1   0.0     6   179   471   646   466   669 0.84 -
mgm4747906.NODE_611_length_22608_cov_404.571136_11537_16431_+  -           1625 CDD0183_no_cons      -            201   3.3e-19   69.4   0.0   2   2         9   2.7e+03   -2.1   0.3   137   174  1070  1106  1029  1127 0.69 -
mgm4747911.NODE_40979_length_244_cov_6.565574_1_320_-          -            105 CDD0183_no_cons      -            201   4.9e-19   68.9   0.0   1   1   1.7e-21   5.2e-19   68.8   0.0    24   126     1   102     1   105 0.94 -
mgm4747904.NODE_10410_length_346_cov_55.592487_1_422_-         -            139 CDD0183_no_cons      -            201   1.3e-18   67.5   0.5   1   1   4.9e-21   1.5e-18   67.3   0.5    79   200     1   131     1   132 0.83 -
mgm4747904.NODE_727_length_23883_cov_208.303894_10151_14998_+  -           1610 CDD0183_no_cons      -            201   2.9e-18   66.4   0.0   1   2   5.2e-20   1.6e-17   63.9   0.0     2   179   467   646   466   669 0.80 -
mgm4747904.NODE_727_length_23883_cov_208.303894_10151_14998_+  -           1610 CDD0183_no_cons      -            201   2.9e-18   66.4   0.0   2   2       8.5   2.6e+03   -2.0   0.3   137   174  1070  1106  1029  1130 0.69 -
mgm4747911.NODE_6282_length_40158_cov_89.441231_18134_24598_+  -           2149 CDD0183_no_cons      -            201   5.2e-18   65.5   0.0   1   1   3.5e-20   1.1e-17   64.5   0.0     3   200   150   343   148   344 0.84 -
mgm4747911.NODE_5892_length_40537_cov_78.391594_932_2719_-     -            592 CDD0183_no_cons      -            201   1.7e-17   63.8   1.2   1   1   8.9e-20   2.7e-17   63.2   0.4     2   200   190   407   189   408 0.79 -
mgm4747906.NODE_45397_length_320_cov_10.062500_1_400_+         -            133 CDD0183_no_cons      -            201   2.8e-15   56.6   0.0   1   1   1.1e-17   3.3e-15   56.4   0.0    74   197    16   133     8   133 0.90 -
mgm4747906.NODE_9732_length_1557_cov_51.905586_486_1636_+      -            382 CDD0183_no_cons      -            201   1.5e-13   50.9   0.0   1   1     7e-16   2.1e-13   50.5   0.0     2   195    30   251    29   253 0.83 -
mgm4747911.NODE_44313_length_356_cov_13.443820_1_432_-         -            143 CDD0183_no_cons      -            201   6.5e-13   48.9   0.0   1   1   2.4e-15   7.2e-13   48.7   0.0     7   149     2   141     1   143 0.94 -
mgm4747911.NODE_52472_length_230_cov_13.156522_1_306_+         -            101 CDD0183_no_cons      -            201   9.9e-13   48.3   0.0   1   1   3.8e-15   1.2e-12   48.1   0.0    81   177     7    97     1   100 0.85 -
mgm4747911.NODE_12429_length_245_cov_4.885714_1_321_+          -            106 CDD0183_no_cons      -            201   2.3e-12   47.1   0.0   1   1   7.6e-15   2.3e-12   47.1   0.0    75   153     9    91     1   106 0.82 -
mgm4747911.NODE_8554_length_1766_cov_30.466591_148_1841_-      -            562 CDD0183_no_cons      -            201   1.2e-11   44.8   0.1   1   1   1.7e-13   5.1e-11   42.7   0.0     5   192   152   346   148   351 0.79 -
mgm4747904.NODE_39282_length_288_cov_32.184029_1_364_-         -            121 CDD0183_no_cons      -            201   6.8e-10   39.0   0.3   1   1   2.5e-12   7.7e-10   38.8   0.3     2    97    20   119    19   121 0.83 -
mgm4747911.NODE_60231_length_236_cov_6.525424_1_312_+          -            103 CDD0183_no_cons      -            201   3.6e-09   36.7   0.0   1   1   1.4e-11   4.1e-09   36.5   0.0   112   201     5    98     1    98 0.88 -
mgm4747909.NODE_26792_length_231_cov_45.311687_1_311_-         -            102 CDD0183_no_cons      -            201   6.1e-09   35.9   0.2   1   1   2.4e-11   7.2e-09   35.7   0.2    75   154    11    91     3   100 0.82 -
mgm4747911.NODE_7205_length_796_cov_12.452261_1_872_-          -            289 CDD0183_no_cons      -            201   1.6e-07   31.3   0.0   1   2       7.2   2.2e+03   -1.8   0.0   127   150    94   117    87   132 0.74 -
mgm4747911.NODE_7205_length_796_cov_12.452261_1_872_-          -            289 CDD0183_no_cons      -            201   1.6e-07   31.3   0.0   2   2   1.6e-09     5e-07   29.7   0.0     2    57   211   266   210   278 0.92 -
mgm4747911.NODE_11743_length_247_cov_8.356276_1_323_+          -            106 CDD0183_no_cons      -            201   1.9e-07   31.0   0.6   1   1   7.4e-10   2.2e-07   30.8   0.6   152   200     8    58     2    59 0.85 -
mgm4747911.NODE_55707_length_747_cov_16.651941_1_823_-         -            273 CDD0183_no_cons      -            201   7.8e-07   29.0   0.0   1   1   5.3e-09   1.6e-06   28.0   0.0    51   186     5   124     2   137 0.82 -
mgm4747911.NODE_1099_length_24551_cov_50.413792_11360_15052_+  -           1228 CDD0183_no_cons      -            201   1.3e-06   28.3   0.0   1   1   7.4e-09   2.2e-06   27.5   0.0     2   188   147   335   146   344 0.85 -
mgm4747911.NODE_34711_length_989_cov_17.058645_1_766_-         -            254 CDD0183_no_cons      -            201   1.9e-06   27.8   0.0   1   2       5.8   1.8e+03   -1.5   0.0     3    36    27    60    25    80 0.75 -
mgm4747911.NODE_34711_length_989_cov_17.058645_1_766_-         -            254 CDD0183_no_cons      -            201   1.9e-06   27.8   0.0   2   2   1.8e-08   5.5e-06   26.3   0.0    78   183    96   196    89   202 0.83 -
mgm4747909.NODE_28133_length_570_cov_94.198242_1_650_-         -            215 CDD0183_no_cons      -            201   2.8e-06   27.2   0.0   1   1   1.3e-08   3.9e-06   26.7   0.0    78   183    85   185    79   191 0.83 -
mgm4747911.NODE_7568_length_899_cov_13.461624_1_975_+          -            323 CDD0183_no_cons      -            201   4.1e-06   26.7   0.2   1   2   3.8e-08   1.2e-05   25.2   0.0   158   201     6    49     1    49 0.90 -
mgm4747911.NODE_7568_length_899_cov_13.461624_1_975_+          -            323 CDD0183_no_cons      -            201   4.1e-06   26.7   0.2   2   2       5.4   1.7e+03   -1.4   0.0   151   187   123   160   113   170 0.69 -
mgm4747910.NODE_16530_length_261_cov_21.793104_1_337_-         -            111 CDD0183_no_cons      -            201   6.5e-06   26.0   3.3   1   1   2.7e-08   8.3e-06   25.7   3.3    67   174    20   111     5   111 0.85 -
