#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
mgm4779568.GM034OG01EQICT_1_507_-   -            167 CDD0115_no_cons      -             60       2.2   12.3   0.0   1   1    0.0016       4.2   11.4   0.0    25    42    96   113    76   129 0.85 -
mgm4779568.GM034OG01DNYVE_1_409_+   -            134 CDD0115_no_cons      -             60       2.2   12.3   0.0   1   1    0.0016       4.4   11.4   0.0    27    42   100   115    88   122 0.86 -
mgm4779568.GM034OG01CL552_1_416_-   -            137 CDD0115_no_cons      -             60       2.2   12.3   0.0   1   1    0.0017       4.6   11.3   0.0    27    42    25    40    13    47 0.86 -
mgm4779568.GM034OG01CIT82_1_492_+   -            162 CDD0115_no_cons      -             60       2.4   12.2   0.0   1   1    0.0017       4.5   11.3   0.0    22    42    68    88    58    96 0.88 -
mgm4779606.GM034OG02GXOKD_1_511_-   -            168 CDD0115_no_cons      -             60       2.4   12.2   0.0   1   1    0.0018       4.9   11.2   0.0    25    42   114   131   100   147 0.87 -
mgm4779568.GM034OG01EN74C_1_530_-   -            175 CDD0115_no_cons      -             60       2.5   12.2   0.0   1   1    0.0021       5.6   11.0   0.0    22    42   149   169   138   171 0.86 -
mgm4779606.GM034OG02HL4EO_1_390_-   -            128 CDD0115_no_cons      -             60       2.5   12.2   0.0   1   1    0.0015       4.1   11.5   0.0    27    42    83    98    71   105 0.86 -
mgm4779606.GM034OG02G5BG8_1_460_+   -            151 CDD0115_no_cons      -             60       2.5   12.2   0.0   1   1    0.0015         4   11.5   0.0    22    42    26    46    16    54 0.88 -
mgm4779606.GM034OG02JEEEI_1_406_+   -            134 CDD0115_no_cons      -             60       2.5   12.1   0.0   1   1    0.0016       4.4   11.4   0.0    27    42    66    81    54    88 0.86 -
mgm4779606.GM034OG02IIEDV_1_375_+   -            123 CDD0115_no_cons      -             60       2.7   12.0   0.0   1   1    0.0016       4.4   11.3   0.0    25    42   102   119    90   122 0.85 -
mgm4779606.GM034OG02FWKD2_1_151_-   -             49 CDD0115_no_cons      -             60       2.7   12.0   0.5   1   1    0.0016       4.4   11.4   0.1    18    42    21    45    13    48 0.82 -
mgm4779568.GM034OG01C0IPE_1_531_-   -            175 CDD0115_no_cons      -             60       2.8   12.0   0.0   1   1    0.0019       5.2   11.1   0.0    22    42   131   151   121   157 0.87 -
mgm4779568.GM034OG01AXO1Z_1_85_-    -             27 CDD0115_no_cons      -             60       2.8   12.0   0.0   1   1     0.001       2.8   12.0   0.0    27    42    10    25     2    27 0.88 -
mgm4779568.GM034OG01A2JLU_1_490_+   -            162 CDD0115_no_cons      -             60       2.9   11.9   0.0   1   1    0.0017       4.5   11.3   0.0    22    42    19    39     9    47 0.88 -
mgm4779568.GM034OG01A366B_1_453_-   -            149 CDD0115_no_cons      -             60       2.9   11.9   0.0   1   1    0.0019       5.2   11.1   0.0    27    42   100   115    88   122 0.86 -
mgm4779568.GM034OG01DE74G_1_251_-   -             82 CDD0115_no_cons      -             60       2.9   11.9   0.0   1   2       0.3   8.2e+02    4.1   0.0    18    44     2    31     1    37 0.81 -
mgm4779568.GM034OG01DE74G_1_251_-   -             82 CDD0115_no_cons      -             60       2.9   11.9   0.0   2   2     0.065   1.8e+02    6.2   0.0    28    42    40    54    34    61 0.87 -
mgm4779606.GM034OG02J5RQW_1_140_-   -             45 CDD0115_no_cons      -             60       3.4   11.7   0.0   1   1    0.0013       3.4   11.7   0.0    21    42    15    36     6    42 0.84 -
mgm4779606.GM034OG02IMJ3V_1_359_+   -            117 CDD0115_no_cons      -             60       4.1   11.5   0.0   1   1    0.0025       6.7   10.8   0.0     7    41    65    99    62   101 0.78 -
mgm4779606.GM034OG02HRCGA_1_384_+ -            125 CDD0116_no_cons      -            104      0.39   14.8   0.3   1   1   5.1e-06      0.81   13.8   0.3    26    90    47   124    40   125 0.87 -
mgm4779568.GM034OG01B9PJB_1_401_+ -            131 CDD0116_no_cons      -            104       2.7   12.2   0.0   1   1   1.9e-05         3   12.0   0.0    33   101    48   118    21   121 0.87 -
mgm4779606.GM034OG02HCU5N_1_303_-   -            100 CDD0117_no_cons      -             46      0.23   15.3   0.4   1   2   1.2e-05      0.23   15.3   0.4    13    35    15    37    12    42 0.92 -
mgm4779606.GM034OG02HCU5N_1_303_-   -            100 CDD0117_no_cons      -             46      0.23   15.3   0.4   2   2      0.55   1.1e+04    0.4   0.2     9    19    71    81    68    92 0.69 -
mgm4779568.GM034OG01BJ4KY_23_410_-  -            128 CDD0117_no_cons      -             46      0.34   14.8   0.3   1   2   1.7e-05      0.34   14.8   0.3    13    35    12    34     9    38 0.91 -
mgm4779568.GM034OG01BJ4KY_23_410_-  -            128 CDD0117_no_cons      -             46      0.34   14.8   0.3   2   2       6.2   1.2e+05   -3.0   3.2    26    26   102   102    65   113 0.63 -
mgm4779606.GM034OG02HFRIE_1_406_-   -            134 CDD0117_no_cons      -             46      0.51   14.2   0.4   1   2       7.1   1.4e+05   -3.2   0.2    10    33    79    84    75    89 0.48 -
mgm4779606.GM034OG02HFRIE_1_406_-   -            134 CDD0117_no_cons      -             46      0.51   14.2   0.4   2   2   2.6e-05      0.51   14.2   0.4    16    35   114   133   112   133 0.94 -
mgm4779568.GM034OG01AQH6L_1_410_-   -            135 CDD0117_no_cons      -             46      0.52   14.2   0.4   1   2       7.1   1.4e+05   -3.2   0.2    10    33    80    85    76    90 0.48 -
mgm4779568.GM034OG01AQH6L_1_410_-   -            135 CDD0117_no_cons      -             46      0.52   14.2   0.4   2   2   2.6e-05      0.52   14.2   0.4    16    35   115   134   113   134 0.94 -
mgm4779568.GM034OG01D63TW_288_404_- -             38 CDD0117_no_cons      -             46      0.98   13.3   5.3   1   2       0.5   9.8e+03    0.5   0.9    27    34     6    13     4    16 0.59 -
mgm4779568.GM034OG01D63TW_288_404_- -             38 CDD0117_no_cons      -             46      0.98   13.3   5.3   2   2     5e-05      0.98   13.3   5.3    18    34    19    35    17    38 0.86 -
mgm4779568.GM034OG01ADBE1_1_84_+    -             27 CDD0117_no_cons      -             46       1.2   13.0   0.2   1   1   6.8e-05       1.3   12.9   0.2     6    25     2    20     2    23 0.87 -
mgm4779568.GM034OG01BSN2K_1_163_-   -             53 CDD0117_no_cons      -             46       2.1   12.2   0.0   1   1   0.00013       2.6   11.9   0.0     4    27    24    47    22    50 0.89 -
mgm4779606.GM034OG02HUB2N_290_436_- -             47 CDD0117_no_cons      -             46       2.2   12.1   2.3   1   2      0.38   7.4e+03    0.9   0.1    33    40     2     9     2    14 0.77 -
mgm4779606.GM034OG02HUB2N_290_436_- -             47 CDD0117_no_cons      -             46       2.2   12.1   2.3   2   2   0.00023       4.5   11.2   0.5    16    33    20    37    12    44 0.83 -
mgm4779606.GM034OG02JNE2G_1_156_+   -             50 CDD0117_no_cons      -             46       2.3   12.1   2.1   1   1   0.00016       3.2   11.7   2.1    21    44     9    33     6    35 0.86 -
mgm4779568.GM034OG01C8DB5_1_410_+   -            134 CDD0117_no_cons      -             46       2.5   12.0   3.2   1   1   0.00032       6.3   10.7   3.2     9    36    84   108    82   115 0.86 -
mgm4779568.GM034OG01DMY8U_1_157_-   -             51 CDD0117_no_cons      -             46       3.4   11.6   4.1   1   2   0.00041       8.1   10.4   1.0    22    37     2    17     1    19 0.94 -
mgm4779568.GM034OG01DMY8U_1_157_-   -             51 CDD0117_no_cons      -             46       3.4   11.6   4.1   2   2      0.12   2.4e+03    2.4   0.1    21    39    30    48    28    49 0.88 -
mgm4779606.GM034OG02JAB9F_1_157_-   -             51 CDD0117_no_cons      -             46       3.4   11.6   4.1   1   2   0.00041       8.1   10.4   1.0    22    37     2    17     1    19 0.94 -
mgm4779606.GM034OG02JAB9F_1_157_-   -             51 CDD0117_no_cons      -             46       3.4   11.6   4.1   2   2      0.12   2.4e+03    2.4   0.1    21    39    30    48    28    49 0.88 -
mgm4779606.GM034OG02JLH4Z_1_488_+   -            160 CDD0117_no_cons      -             46         4   11.4   0.2   1   2         1     2e+04   -0.5   0.4    22    31    53    62    48    67 0.72 -
mgm4779606.GM034OG02JLH4Z_1_488_+   -            160 CDD0117_no_cons      -             46         4   11.4   0.2   2   2    0.0002         4   11.4   0.2    23    37   131   145   130   152 0.89 -
mgm4779568.GM034OG01C0IQ8_1_512_+   -            167 CDD0117_no_cons      -             46       6.1   10.8   4.6   1   1   0.00058        11    9.9   4.6     9    31   136   158   130   159 0.94 -
mgm4779606.GM034OG02HHVTK_1_199_-   -             64 CDD0117_no_cons      -             46       6.8   10.6   5.1   1   1   0.00056        11    9.9   5.1    10    31    30    51    27    53 0.95 -
mgm4779568.GM034OG01B6TBM_1_444_-   -            147 CDD0117_no_cons      -             46       7.6   10.4   8.6   1   2    0.0092   1.8e+02    6.0   0.2    31    42     8    19     4    21 0.92 -
mgm4779568.GM034OG01B6TBM_1_444_-   -            147 CDD0117_no_cons      -             46       7.6   10.4   8.6   2   2     0.003        58    7.6   1.9    24    43   105   124   100   127 0.88 -
mgm4779606.GM034OG02H3SB1_1_405_- -            134 CDD0118_no_cons      -            107      0.74   14.2   0.0   1   1   1.9e-05      0.99   13.8   0.0    18    60    14    55     3    86 0.83 -
mgm4779606.GM034OG02FHFJB_1_196_- -             64 CDD0118_no_cons      -            107       1.4   13.3   0.0   1   1   3.2e-05       1.7   13.1   0.0    66    89     3    26     1    37 0.87 -
mgm4779568.GM034OG01AGAVD_1_306_+ -            101 CDD0118_no_cons      -            107       2.1   12.8   0.0   1   1   5.3e-05       2.8   12.4   0.0    66    96    58    86    42    93 0.85 -
mgm4779606.GM034OG02G52G8_1_408_- -            135 CDD0118_no_cons      -            107       2.3   12.6   0.0   1   1   5.9e-05       3.1   12.2   0.0    19    79    12    73     2    97 0.82 -
mgm4779606.GM034OG02F9UG7_1_349_+ -            114 CDD0118_no_cons      -            107       2.4   12.6   0.0   1   1   6.3e-05       3.3   12.1   0.0    65    95    29    57     9    64 0.84 -
mgm4779568.GM034OG01CWIBO_1_291_- -             96 CDD0118_no_cons      -            107       2.7   12.4   0.0   1   1   7.8e-05       4.1   11.8   0.0    66    96     6    34     2    40 0.85 -
mgm4779606.GM034OG02GVFX9_1_366_- -            121 CDD0120_no_cons      -            439      0.62   12.7   0.0   1   1   2.3e-06      0.73   12.5   0.0   367   430    24    88    13    95 0.74 -
mgm4779568.GM034OG01CVXOO_31_408_- -            124 CDD0121_no_cons      -            127       0.5   14.4   0.3   1   2   2.4e-05       1.1   13.3   0.1    52   109     4    61     2    72 0.88 -
mgm4779568.GM034OG01CVXOO_31_408_- -            124 CDD0121_no_cons      -            127       0.5   14.4   0.3   2   2       1.2   5.6e+04   -1.9   0.0    12    36    88   112    79   116 0.72 -
mgm4779568.GM034OG01ENJWV_1_410_-  -            135 CDD0121_no_cons      -            127       0.6   14.1   0.1   1   1     2e-05      0.92   13.5   0.1    52   108    30    86    22    98 0.88 -
mgm4779568.GM034OG01EBHU5_1_400_-  -            133 CDD0121_no_cons      -            127      0.67   14.0   0.1   1   1     2e-05      0.92   13.5   0.1    51   108    61   118    53   127 0.88 -
mgm4779606.GM034OG02G8X7L_1_410_+  -            135 CDD0121_no_cons      -            127      0.73   13.9   0.0   1   1     3e-05       1.3   13.0   0.0    68   107    11    51     8    61 0.80 -
mgm4779606.GM034OG02I8AI5_1_466_-  -            154 CDD0121_no_cons      -            127      0.86   13.6   0.1   1   1   2.7e-05       1.2   13.1   0.1    51   108    54   111    46   123 0.88 -
mgm4779606.GM034OG02JEUFE_1_470_-  -            155 CDD0121_no_cons      -            127       1.1   13.3   0.1   1   1   3.6e-05       1.6   12.7   0.1    51   106    91   146    83   153 0.88 -
mgm4779606.GM034OG02F6PDX_1_410_+  -            135 CDD0121_no_cons      -            127       2.5   12.1   0.0   1   1   7.3e-05       3.3   11.7   0.0    45    87    57    99    44   130 0.85 -
mgm4779606.GM034OG02I8ACO_1_383_- -            126 CDD0122_no_cons      -            394       1.4   11.8   0.0   1   1     2e-05       1.6   11.6   0.0   213   264    33    84    27   107 0.80 -
mgm4779568.GM034OG01B0J7T_1_367_- -            120 CDD0122_no_cons      -            394       1.5   11.6   0.0   1   1   2.4e-05       1.9   11.3   0.0   220   264    47    91    37   112 0.81 -
mgm4779606.GM034OG02HP8ZR_1_406_- -            133 CDD0122_no_cons      -            394       1.5   11.6   0.1   1   1   2.4e-05       1.9   11.3   0.1   213   264    53   104    46   124 0.80 -
mgm4779568.GM034OG01BQYE8_1_259_- -             85 CDD0122_no_cons      -            394       2.5   10.9   0.0   1   1   3.5e-05       2.7   10.8   0.0   327   362    39    74    21    80 0.85 -
mgm4779606.GM034OG02JMF8B_26_314_- -             94 CDD0123_no_cons      -            280         1   12.6   0.3   1   1     7e-06       1.1   12.5   0.3   220   256    22    60    11    77 0.79 -
mgm4779568.GM034OG01EYY02_1_358_-  -            118 CDD0123_no_cons      -            280       1.2   12.3   0.2   1   1     9e-06       1.4   12.1   0.2   218   256    20    60    10    77 0.78 -
mgm4779568.GM034OG01CZ5VE_1_382_-  -            125 CDD0124_no_cons      -             84       1.2   13.8   0.0   1   1   2.7e-05       2.1   12.9   0.0     5    36    82   113    79   124 0.87 -
mgm4779606.GM034OG02F8ZZG_1_498_+  -            164 CDD0124_no_cons      -             84       2.2   12.9   0.5   1   2   6.6e-05       5.2   11.7   0.1    10    38     6    33     2    50 0.82 -
mgm4779606.GM034OG02F8ZZG_1_498_+  -            164 CDD0124_no_cons      -             84       2.2   12.9   0.5   2   2       1.4   1.1e+05   -2.2   0.0    12    26   108   121   103   142 0.59 -
mgm4779568.GM034OG01EAKON_98_410_- -            102 CDD0124_no_cons      -             84       2.3   12.8   0.0   1   1   3.8e-05         3   12.4   0.0     7    56    14    62    10    80 0.81 -
mgm4779606.GM034OG02JATX3_1_390_+  -            126 CDD0124_no_cons      -             84       3.1   12.4   0.0   1   1   6.5e-05       5.1   11.7   0.0     5    28    55    78    52    88 0.88 -
mgm4779568.GM034OG01AFUL0_1_124_+ -             40 CDD0125_no_cons      -            198      0.54   13.9   0.4   1   1   8.7e-06      0.55   13.9   0.4    10    36     1    27     1    39 0.77 -
mgm4779606.GM034OG02IFYV5_1_340_- -            112 CDD0125_no_cons      -            198      0.62   13.7   0.3   1   1   1.2e-05      0.77   13.4   0.3    70   132    13    76     3    82 0.84 -
mgm4779568.GM034OG01C1CRZ_1_505_- -            165 CDD0125_no_cons      -            198       1.1   12.9   0.0   1   1   2.3e-05       1.5   12.5   0.0    93   182    70   162    51   163 0.85 -
mgm4779606.GM034OG02IS8JB_1_291_- -             96 CDD0125_no_cons      -            198       1.4   12.6   0.0   1   1   2.2e-05       1.4   12.6   0.0    65    87    25    47     3    82 0.79 -
mgm4779568.GM034OG01DGWTP_1_383_+ -            126 CDD0125_no_cons      -            198       1.8   12.2   0.0   1   1   3.2e-05         2   12.1   0.0    32   117     9    90     2   111 0.81 -
mgm4779606.GM034OG02G2TWM_1_409_+ -            134 CDD0126_no_cons      -            192       1.4   12.7   0.0   1   1   9.2e-06       1.5   12.6   0.0   103   154    20    71    12   122 0.84 -
mgm4779568.GM034OG01ETJ4Y_1_471_+ -            155 CDD0126_no_cons      -            192       2.9   11.6   0.0   1   1   2.6e-05       4.1   11.1   0.0    23    86    80   143    74   148 0.88 -
mgm4779568.GM034OG01CEPDL_1_225_- -             73 CDD0127_no_cons      -             99       1.3   13.2   0.0   1   1   1.4e-05       1.5   13.0   0.0    24    66    21    64    14    71 0.80 -
mgm4779606.GM034OG02FX8CY_1_351_- -            116 CDD0127_no_cons      -             99       1.9   12.7   0.0   1   1   2.2e-05       2.3   12.4   0.0    26    75    25    74     5    83 0.90 -
mgm4779606.GM034OG02JJ3KD_1_398_+ -            131 CDD0127_no_cons      -             99       2.4   12.3   0.0   1   1   2.7e-05       2.8   12.1   0.0    27    75    38    86    27   112 0.89 -
mgm4779606.GM034OG02GB3RD_1_364_+ -            120 CDD0128_no_cons      -            229       1.3   12.6   0.1   1   1   4.6e-06       1.5   12.4   0.1    39   119    34   115     8   117 0.77 -
mgm4779568.GM034OG01C9WRM_1_254_- -             84 CDD0129_no_cons      -             63      0.39   14.9   0.1   1   2   0.00041        32    8.7   0.1    34    63     8    37     4    37 0.88 -
mgm4779568.GM034OG01C9WRM_1_254_- -             84 CDD0129_no_cons      -             63      0.39   14.9   0.1   2   2    0.0095   7.5e+02    4.4   0.0    11    31    56    76    51    82 0.80 -
mgm4779568.GM034OG01CHM6I_1_477_+ -            158 CDD0129_no_cons      -             63       3.1   12.0   0.0   1   1   6.9e-05       5.4   11.2   0.0     6    49    24    68    20    76 0.82 -
mgm4779568.GM034OG01BZNP8_1_115_+ -             37 CDD0129_no_cons      -             63       3.2   12.0   0.0   1   1   4.3e-05       3.4   11.9   0.0    33    61     3    31     1    33 0.87 -
mgm4779606.GM034OG02FR25K_1_508_- -            168 CDD0129_no_cons      -             63       7.3   10.8   1.5   1   2   0.00015        12   10.1   0.2    16    45     8    41     4    47 0.84 -
mgm4779606.GM034OG02FR25K_1_508_- -            168 CDD0129_no_cons      -             63       7.3   10.8   1.5   2   2      0.69   5.4e+04   -1.6   0.1    21    28    82    89    77    93 0.81 -
mgm4779568.GM034OG01BWSV5_1_436_- -            145 CDD0130_no_cons      -             52       1.7   12.7   0.1   1   1   3.2e-05       3.3   11.7   0.1     1    21   107   127   107   128 0.98 -
mgm4779568.GM034OG01D3YLZ_1_197_+ -             64 CDD0130_no_cons      -             52       1.9   12.5   0.0   1   1   2.6e-05       2.7   12.0   0.0     1    21     8    28     8    29 0.98 -
mgm4779568.GM034OG01DCBP5_1_178_+ -             58 CDD0130_no_cons      -             52       2.7   12.0   0.1   1   1   3.8e-05       3.9   11.5   0.1     3    25    15    37    15    53 0.92 -
mgm4779568.GM034OG01D1YVW_1_317_+  -            105 CDD0131_no_cons      -            285   0.00022   25.0   0.4   1   1   1.9e-08   0.00026   24.7   0.4    68   151    12    92     6   103 0.81 -
mgm4779568.GM034OG01CRW11_1_302_-  -             99 CDD0131_no_cons      -            285   0.00049   23.8   0.6   1   1   4.3e-08   0.00059   23.6   0.6     3    39     4    40     2    54 0.88 -
mgm4779568.GM034OG01AZQ44_1_330_-  -            109 CDD0131_no_cons      -            285    0.0039   20.9   2.2   1   1     3e-07    0.0041   20.8   2.2    75   145    36   101    10   109 0.73 -
mgm4779568.GM034OG01BYP90_1_378_-  -            124 CDD0131_no_cons      -            285    0.0058   20.3   0.4   1   1   4.3e-07    0.0059   20.3   0.4    83   146    39    97     7   114 0.81 -
mgm4779606.GM034OG02GRBZI_1_481_-  -            159 CDD0131_no_cons      -            285    0.0066   20.1   3.7   1   1   5.8e-07     0.008   19.9   3.7    62   146    27   107     1   126 0.67 -
mgm4779606.GM034OG02HZIAV_73_448_+ -            124 CDD0131_no_cons      -            285    0.0073   20.0   1.2   1   1   6.4e-07    0.0087   19.7   0.7     4    54     5    55     2    73 0.86 -
mgm4779568.GM034OG01CTF2V_1_406_-  -            134 CDD0131_no_cons      -            285    0.0076   19.9   3.2   1   1   6.1e-07    0.0083   19.8   3.2    78   152    19    85     2   122 0.75 -
mgm4779568.GM034OG01EWRGN_1_569_+  -            188 CDD0131_no_cons      -            285     0.018   18.7   1.4   1   1   2.4e-06     0.033   17.8   1.4    82   145     7    65     5    81 0.79 -
mgm4779606.GM034OG02HG61X_1_548_+  -            181 CDD0131_no_cons      -            285      0.02   18.6   1.6   1   1   2.5e-06     0.034   17.8   1.6    82   145    20    78    17    94 0.79 -
mgm4779568.GM034OG01D70DS_1_479_-  -            158 CDD0131_no_cons      -            285     0.043   17.5   3.5   1   1   3.5e-06     0.048   17.3   2.9    82   146    26    85    23   103 0.78 -
mgm4779606.GM034OG02HDMSF_1_495_-  -            164 CDD0131_no_cons      -            285      0.06   17.0   5.5   1   1   5.1e-06      0.07   16.8   5.1    76   146    37   102    15   120 0.72 -
mgm4779606.GM034OG02GKR8Q_1_561_-  -            185 CDD0131_no_cons      -            285     0.068   16.8   3.4   1   1   5.4e-06     0.074   16.7   2.7    83   146     2    60     1    78 0.77 -
mgm4779568.GM034OG01DVQX7_1_292_+  -             96 CDD0131_no_cons      -            285      0.31   14.6   0.0   1   1   2.4e-05      0.33   14.6   0.0     8    58    12    62     7    83 0.77 -
mgm4779568.GM034OG01AM6BE_1_464_+  -            152 CDD0131_no_cons      -            285      0.42   14.2   0.3   1   1   5.5e-05      0.75   13.4   0.3   105   146     7    47     2    64 0.79 -
mgm4779606.GM034OG02F1P34_1_141_+  -             46 CDD0131_no_cons      -            285      0.76   13.4   0.0   1   1   5.5e-05      0.76   13.4   0.0   140   170     3    33     1    44 0.82 -
mgm4779606.GM034OG02JKB0L_1_494_-  -            162 CDD0131_no_cons      -            285      0.84   13.2   0.6   1   2       2.5   3.4e+04   -1.9   0.0     8    21    14    27     8    67 0.53 -
mgm4779606.GM034OG02JKB0L_1_494_-  -            162 CDD0131_no_cons      -            285      0.84   13.2   0.6   2   2   0.00011       1.5   12.5   0.1     8    57   103   152    98   161 0.75 -
mgm4779568.GM034OG01A6PNK_1_488_+  -            162 CDD0131_no_cons      -            285         1   12.9   0.1   1   1   0.00011       1.5   12.4   0.1     8    57    50    99    45   107 0.75 -
mgm4779568.GM034OG01BLN6K_1_498_+  -            165 CDD0131_no_cons      -            285       1.1   12.8   0.1   1   1   0.00012       1.6   12.3   0.1     8    57    10    59     6    67 0.75 -
mgm4779606.GM034OG02I824C_1_421_+  -            139 CDD0131_no_cons      -            285       1.2   12.7   0.0   1   1   0.00013       1.8   12.2   0.0     8    49    73   114    68   128 0.78 -
mgm4779606.GM034OG02GNF2D_1_266_+  -             86 CDD0131_no_cons      -            285       2.3   11.8   0.0   1   1    0.0002       2.7   11.6   0.0    63   124    10    73     7    78 0.80 -
mgm4779568.GM034OG01EKM94_1_362_+  -            119 CDD0131_no_cons      -            285       2.3   11.8   0.0   1   1    0.0002       2.7   11.6   0.0     8    42    42    76    39   104 0.84 -
mgm4779606.GM034OG02GOCY7_1_387_+  -            128 CDD0131_no_cons      -            285         3   11.4   0.0   1   1   0.00028       3.8   11.1   0.0     9    38    62    91    59   112 0.83 -
mgm4779568.GM034OG01EKEXL_1_465_-  -            153 CDD0131_no_cons      -            285       5.3   10.6   1.4   1   2    0.0023        32    8.0   0.1    46    97    28    82    15    98 0.76 -
mgm4779568.GM034OG01EKEXL_1_465_-  -            153 CDD0131_no_cons      -            285       5.3   10.6   1.4   2   2      0.18   2.4e+03    1.9   0.2    26    63   103   143    99   151 0.76 -
mgm4779606.GM034OG02IQNZW_1_374_- -            123 CDD0132_no_cons      -            164     0.013   19.3   1.3   1   1   1.5e-07     0.016   19.1   1.3    63   134    39   110    17   118 0.84 -
mgm4779568.GM034OG01B3WXU_1_403_- -            134 CDD0132_no_cons      -            164     0.036   18.0   3.4   1   1   4.4e-07     0.047   17.6   3.4    60   134    47   121     1   129 0.77 -
mgm4779568.GM034OG01C7O9V_1_479_- -            159 CDD0132_no_cons      -            164      0.86   13.5   0.0   1   1   1.1e-05       1.2   13.0   0.0    68   139    33   104    27   116 0.85 -
mgm4779606.GM034OG02IGWHC_1_248_- -             82 CDD0134_no_cons      -            436      0.84   12.2   0.2   1   1   2.9e-05      0.92   12.1   0.2    23    78    16    71     4    76 0.89 -
mgm4779568.GM034OG01CK3RX_1_192_+ -             63 CDD0134_no_cons      -            436      0.94   12.1   0.4   1   1   3.2e-05         1   11.9   0.4    28    78     6    56     1    60 0.91 -
mgm4779568.GM034OG01AEI5M_1_250_+ -             82 CDD0134_no_cons      -            436       1.1   11.9   0.0   1   1   3.7e-05       1.2   11.7   0.0   337   377    18    58    12    75 0.78 -
mgm4779568.GM034OG01B894L_1_338_- -            111 CDD0134_no_cons      -            436       1.1   11.8   0.8   1   1   6.4e-05         2   11.0   0.9   339   412     5    78     2    90 0.84 -
mgm4779568.GM034OG01C8D3O_1_542_- -            179 CDD0134_no_cons      -            436       1.1   11.8   0.0   1   1   4.4e-05       1.4   11.5   0.0   106   135    42    71    22   106 0.87 -
mgm4779606.GM034OG02FI04G_1_202_+ -             65 CDD0134_no_cons      -            436       1.5   11.4   0.1   1   1   4.6e-05       1.5   11.4   0.1    55   102     4    48     1    63 0.84 -
mgm4779606.GM034OG02FZX2C_1_212_- -             69 CDD0134_no_cons      -            436       1.9   11.1   0.0   1   1   6.6e-05       2.1   10.9   0.0   337   369    23    55    17    65 0.89 -
mgm4779606.GM034OG02G7E8H_1_148_+ -             48 CDD0134_no_cons      -            436       1.9   11.1   0.0   1   1     6e-05       1.9   11.1   0.0   207   242     4    39     1    44 0.82 -
mgm4779568.GM034OG01BQHLI_1_179_- -             58 CDD0134_no_cons      -            436       1.9   11.0   0.0   1   1   6.4e-05         2   11.0   0.0   111   149     9    46     3    55 0.77 -
mgm4779568.GM034OG01BM8HI_1_485_+ -            161 CDD0134_no_cons      -            436       3.1   10.4   0.0   1   1   0.00013         4   10.0   0.0   234   291    78   135    74   140 0.91 -
mgm4779606.GM034OG02IM3V8_1_226_+ -             74 CDD0135_no_cons      -            174      0.54   14.1   0.0   1   1   1.7e-06      0.55   14.0   0.0   108   147    24    63     6    72 0.84 -
mgm4779568.GM034OG01ATKDB_1_405_+ -            133 CDD0136_no_cons      -            422      0.64   12.8   0.0   1   1   4.6e-06      0.73   12.6   0.0    89   184    14   112     5   125 0.82 -
mgm4779606.GM034OG02JR5YF_1_516_+ -            171 CDD0136_no_cons      -            422      0.97   12.3   0.0   1   1   6.2e-06      0.99   12.2   0.0    89   185    14   113     5   164 0.82 -
mgm4779568.GM034OG01CEVH7_1_366_+ -            121 CDD0137_no_cons      -            509   9.8e-09   38.6   3.8   1   1   6.5e-13   3.4e-08   36.8   3.8   280   399     3   109     1   119 0.83 -
mgm4779606.GM034OG02GB94R_1_345_- -            114 CDD0137_no_cons      -            509   4.2e-08   36.5   0.3   1   2   0.00057        30    7.3   0.0     2    38    14    48    13    61 0.86 -
mgm4779606.GM034OG02GB94R_1_345_- -            114 CDD0137_no_cons      -            509   4.2e-08   36.5   0.3   2   2   2.1e-10   1.1e-05   28.5   0.1    72   124    63   109    46   113 0.82 -
mgm4779606.GM034OG02FNLYU_1_369_+ -            121 CDD0137_no_cons      -            509       1.3   11.8   0.0   1   1   2.7e-05       1.4   11.7   0.0   340   393    37    91    12   102 0.85 -
mgm4779568.GM034OG01BGX9C_1_499_+ -            165 CDD0137_no_cons      -            509       2.4   10.9   0.0   1   1   6.1e-05       3.2   10.5   0.0   340   393    40    94    26   106 0.84 -
mgm4779568.GM034OG01EMVWB_1_503_- -            166 CDD0137_no_cons      -            509       2.7   10.7   0.0   1   1   7.3e-05       3.8   10.2   0.0   340   393    18    72    12    83 0.83 -
mgm4779568.GM034OG01CNUZY_1_393_- -            129 CDD0137_no_cons      -            509       3.2   10.5   0.1   1   1   7.4e-05       3.9   10.2   0.1   288   330    75   118    68   124 0.84 -
mgm4779606.GM034OG02IRKHA_1_201_+   -             66 CDD0138_no_cons      -            347    0.0034   20.5   1.7   1   1   1.4e-07    0.0037   20.4   1.7    10    58     6    54     2    63 0.90 -
mgm4779568.GM034OG01AFEII_1_405_-   -            134 CDD0138_no_cons      -            347     0.066   16.3   1.5   1   1   3.4e-06      0.09   15.9   1.5    15    68    76   131    60   134 0.78 -
