#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
mgm4445845.FO0DNDO03F9THK_328_547_+ -             71 CDD0115_no_cons      -             60      0.66   12.1   0.0   1   1    0.0002         1   11.4   0.0    21    41     7    27     4    33 0.89 -
mgm4445845.FO0DNDO03FV4FU_1_407_-   -            133 CDD0115_no_cons      -             60      0.72   12.0   0.0   1   1   0.00026       1.4   11.0   0.0    23    40    47    64    42    68 0.88 -
mgm4445845.FO0DNDO03FMPAG_251_428_+ -             58 CDD0117_no_cons      -             46      0.19   13.6   0.1   1   1   2.7e-06      0.21   13.5   0.1    13    38    23    48    12    50 0.82 -
mgm4445845.FO0DNDO03HILUA_1_457_+ -            151 CDD0118_no_cons      -            107      0.24   13.9   0.2   1   1   4.6e-06      0.37   13.3   0.2     4    79    61   134    54   143 0.82 -
mgm4445845.FO0DNDO03GRWYW_1_419_- -            139 CDD0119_no_cons      -             83      0.43   12.7   0.0   1   1   1.9e-05      0.75   12.0   0.0    17    72    46    99    39   105 0.83 -
mgm4445845.FO0DNDO03FPZIT_1_465_+ -            154 CDD0119_no_cons      -             83      0.55   12.4   0.0   1   1   2.5e-05         1   11.5   0.0    15    41    12    45     2    74 0.76 -
mgm4445845.FO0DNDO03F9RTU_1_522_- -            172 CDD0120_no_cons      -            439      0.37   11.5   0.0   1   1     6e-06      0.48   11.1   0.0   133   162    72   101    64   126 0.85 -
mgm4445845.FO0DNDO03GIFA1_1_375_- -            123 CDD0121_no_cons      -            127      0.49   12.5   0.1   1   1   9.3e-06      0.74   11.9   0.1    61   114     5    61     2    65 0.84 -
mgm4445845.FO0DNDO03F808E_2_408_- -            134 CDD0122_no_cons      -            394     0.084   13.8   0.0   1   1     5e-06     0.099   13.6   0.0    73   171    14   107     5   121 0.84 -
mgm4445845.FO0DNDO03GE0DM_1_506_- -            167 CDD0122_no_cons      -            394      0.21   12.5   0.0   1   1   1.4e-05      0.27   12.1   0.0    21    72    99   150    82   158 0.82 -
mgm4445845.FO0DNDO03GP5D3_1_506_- -            167 CDD0122_no_cons      -            394       0.7   10.8   0.0   1   1   5.1e-05         1   10.2   0.0   152   237    50   134    44   147 0.77 -
mgm4445845.FO0DNDO03G3DB3_1_469_+ -            156 CDD0122_no_cons      -            394      0.72   10.7   0.0   1   1   4.7e-05      0.94   10.3   0.0   152   234    63   144    54   153 0.76 -
mgm4445845.FO0DNDO03FS1A4_1_263_- -             86 CDD0123_no_cons      -            280      0.58   11.4   0.0   1   1   7.2e-06      0.58   11.4   0.0    67   137     2    71     1    85 0.81 -
mgm4445845.FO0DNDO03GWVM9_1_434_- -            143 CDD0125_no_cons      -            198       0.4   12.4   0.0   1   1   6.4e-06      0.51   12.1   0.0   144   192    94   142    80   143 0.87 -
mgm4445845.FO0DNDO03GEXW6_1_448_- -            148 CDD0127_no_cons      -             99      0.13   14.5   0.0   1   1   6.9e-06      0.18   14.0   0.0    11    76    23    88    17   109 0.79 -
mgm4445845.FO0DNDO03HA9MH_1_401_- -            132 CDD0127_no_cons      -             99      0.14   14.3   0.2   1   2   1.7e-05      0.45   12.7   0.1     2    46    28    72    27    89 0.89 -
mgm4445845.FO0DNDO03HA9MH_1_401_- -            132 CDD0127_no_cons      -             99      0.14   14.3   0.2   2   2      0.23     6e+03   -0.5   0.0    27    42    84    99    72   116 0.61 -
mgm4445845.FO0DNDO03HBX5T_1_443_+ -            146 CDD0127_no_cons      -             99      0.52   12.5   0.0   1   2     5e-05       1.3   11.2   0.0    39    72    44    77    32    92 0.84 -
mgm4445845.FO0DNDO03HBX5T_1_443_+ -            146 CDD0127_no_cons      -             99      0.52   12.5   0.0   2   2      0.58   1.5e+04   -1.8   0.0    13    20   112   119    98   138 0.55 -
mgm4445845.FO0DNDO03HENMC_1_433_+ -            143 CDD0131_no_cons      -            285      0.25   13.0   0.0   1   1   7.4e-06      0.29   12.8   0.0    98   199    29   126     6   139 0.78 -
mgm4445845.FO0DNDO03FT22I_1_504_+ -            166 CDD0131_no_cons      -            285      0.42   12.3   0.0   1   1   1.4e-05      0.55   11.9   0.0   126   200    35   102    17   110 0.83 -
mgm4445845.FO0DNDO03GSTOQ_1_412_+  -            136 CDD0132_no_cons      -            164    0.0094   17.9   0.3   1   1   5.6e-07     0.015   17.3   0.3     2    48    10    61     9   107 0.68 -
mgm4445845.FO0DNDO03GT3XE_1_329_-  -            109 CDD0132_no_cons      -            164       0.2   13.6   0.0   1   1   9.1e-06      0.24   13.3   0.0     4    46    12    54     9    75 0.82 -
mgm4445845.FO0DNDO03GEU5A_95_405_- -            101 CDD0132_no_cons      -            164      0.57   12.1   0.0   1   1   2.3e-05      0.62   12.0   0.0     8    75     5    72     2    89 0.71 -
mgm4445845.FO0DNDO03F5AZ0_1_466_- -            154 CDD0135_no_cons      -            174      0.45   12.4   0.0   1   1   1.7e-05      0.67   11.8   0.0   107   147    31    71     6    74 0.92 -
mgm4445845.FO0DNDO03G7TWQ_1_360_- -            119 CDD0135_no_cons      -            174         2   10.3   1.1   1   1   0.00021       8.2    8.3   1.1    30    64    51    86    44   113 0.73 -
mgm4445845.FO0DNDO03HI4U0_1_408_- -            134 CDD0137_no_cons      -            509      0.13   13.1   0.2   1   1     2e-06      0.16   12.8   0.2   282   365    45   127    34   132 0.86 -
mgm4445845.FO0DNDO03FQ6ZJ_1_419_+ -            139 CDD0138_no_cons      -            347      0.46   11.6   0.0   1   1   6.8e-06      0.54   11.3   0.0   231   285    19    78     6    92 0.79 -
mgm4445845.FO0DNDO03HKBCU_8_455_- -            146 CDD0139_no_cons      -            274       0.6   11.7   0.0   1   1   9.1e-06      0.72   11.4   0.0    63   115    73   121    48   129 0.82 -
mgm4445845.FO0DNDO03GUAYQ_1_444_- -            145 CDD0140_no_cons      -            153      0.08   14.6   0.0   1   1     4e-06      0.11   14.2   0.0    14    66    65   117    59   131 0.91 -
mgm4445845.FO0DNDO03FTU5T_1_418_+ -            138 CDD0140_no_cons      -            153      0.39   12.4   0.0   1   1   2.1e-05      0.55   11.9   0.0    10    65    62   115    54   126 0.80 -
mgm4445845.FO0DNDO03HE6M0_1_416_- -            138 CDD0140_no_cons      -            153       0.5   12.0   0.0   1   1   2.3e-05      0.62   11.7   0.0    34    74    62    99    28   107 0.76 -
mgm4445845.FO0DNDO03GAL4E_1_321_+ -            104 CDD0141_no_cons      -            357       1.2   10.1   0.0   1   1   1.8e-05       1.4    9.9   0.0   130   172    24    66    12    69 0.85 -
mgm4445845.FO0DNDO03GM8MH_1_514_-   -            171 CDD0142_no_cons      -            166   0.00044   22.4   0.3   1   1   3.5e-08    0.0007   21.7   0.3     7   101    24   119    18   127 0.73 -
mgm4445845.FO0DNDO03G50P7_186_387_+ -             65 CDD0142_no_cons      -            166      0.39   12.8   0.0   1   1   2.1e-05      0.41   12.7   0.0    57    97    18    57     7    65 0.83 -
mgm4445845.FO0DNDO03FYXKC_41_554_+  -            169 CDD0142_no_cons      -            166       5.2    9.1  15.2   1   1   0.00034       6.7    8.8  15.2    86   154    86   155    65   166 0.78 -
mgm4445845.FO0DNDO03GQI2V_1_378_-   -            124 CDD0142_no_cons      -            166         6    8.9   5.7   1   1   0.00035         7    8.7   5.7    79   144    40   103    26   119 0.75 -
mgm4445845.FO0DNDO03G7WCQ_1_407_-   -            134 CDD0143_no_cons      -             58   9.4e-06   27.5   0.1   1   2   8.1e-08   0.00018   23.4   0.0     8    47    29    68    22    71 0.90 -
mgm4445845.FO0DNDO03G7WCQ_1_407_-   -            134 CDD0143_no_cons      -             58   9.4e-06   27.5   0.1   2   2      0.43   9.6e+02    1.9   0.0    14    32    99   117    97   125 0.84 -
mgm4445845.FO0DNDO03FU3YA_1_201_+   -             66 CDD0143_no_cons      -             58   0.00011   24.0   0.0   1   1   7.2e-08   0.00016   23.6   0.0     2    35     6    39     5    41 0.95 -
mgm4445845.FO0DNDO03F0RYD_1_377_-   -            124 CDD0143_no_cons      -             58   0.00044   22.2   0.1   1   2   1.3e-05     0.028   16.4   0.0    17    48    11    42     6    54 0.85 -
mgm4445845.FO0DNDO03F0RYD_1_377_-   -            124 CDD0143_no_cons      -             58   0.00044   22.2   0.1   2   2      0.11   2.4e+02    3.8   0.1    14    32    75    93    73   104 0.84 -
mgm4445845.FO0DNDO03HHAM1_1_221_-   -             72 CDD0143_no_cons      -             58    0.0009   21.2   0.0   1   2      0.16   3.6e+02    3.2   0.0    24    37    14    27     4    35 0.80 -
mgm4445845.FO0DNDO03HHAM1_1_221_-   -             72 CDD0143_no_cons      -             58    0.0009   21.2   0.0   2   2   1.3e-05     0.029   16.3   0.0    17    37    51    71    47    72 0.93 -
mgm4445845.FO0DNDO03F2EYW_1_313_-   -            102 CDD0143_no_cons      -             58    0.0021   20.0   0.0   1   1   1.5e-06    0.0034   19.3   0.0    12    39    14    41    13    58 0.84 -
mgm4445845.FO0DNDO03FW370_1_288_-   -             94 CDD0143_no_cons      -             58    0.0031   19.4   0.0   1   1   2.1e-06    0.0047   18.9   0.0    13    39    15    41    14    58 0.84 -
mgm4445845.FO0DNDO03G6LY2_1_309_-   -            102 CDD0143_no_cons      -             58    0.0037   19.2   0.0   1   1   2.4e-06    0.0053   18.7   0.0    13    39    15    41    13    58 0.85 -
mgm4445845.FO0DNDO03HFJM4_1_460_-   -            152 CDD0143_no_cons      -             58    0.0046   18.9   0.0   1   1   5.6e-06     0.012   17.5   0.0     9    34    61    86    59    89 0.90 -
mgm4445845.FO0DNDO03HGIBZ_1_413_+   -            136 CDD0143_no_cons      -             58    0.0098   17.8   0.0   1   2   1.8e-05      0.04   15.9   0.0    15    45    14    44    11    53 0.89 -
mgm4445845.FO0DNDO03HGIBZ_1_413_+   -            136 CDD0143_no_cons      -             58    0.0098   17.8   0.0   2   2       5.8   1.3e+04   -1.8   0.0    18    27    77    86    74    88 0.78 -
mgm4445845.FO0DNDO03FY77R_1_262_-   -             86 CDD0143_no_cons      -             58     0.013   17.4   0.0   1   1   8.9e-06      0.02   16.9   0.0     6    46    25    65    21    69 0.85 -
mgm4445845.aa90_44019               -            118 CDD0143_no_cons      -             58     0.015   17.2   0.1   1   2   4.2e-05     0.093   14.7   0.0    17    45    40    68    34    75 0.89 -
mgm4445845.aa90_44019               -            118 CDD0143_no_cons      -             58     0.015   17.2   0.1   2   2       1.7   3.8e+03   -0.1   0.1    27    46    84   104    78   112 0.70 -
mgm4445845.FO0DNDO03G67K6_1_247_-   -             81 CDD0143_no_cons      -             58     0.017   17.1   0.0   1   1     1e-05     0.022   16.7   0.0     2    46     1    48     1    57 0.81 -
mgm4445845.FO0DNDO03GSZ3O_1_439_+   -            145 CDD0143_no_cons      -             58     0.017   17.0   0.1   1   1   2.2e-05     0.049   15.6   0.0     6    46    22    62    16    65 0.83 -
mgm4445845.FO0DNDO03G20F2_129_533_+ -            133 CDD0143_no_cons      -             58     0.019   16.9   0.0   1   1   1.9e-05     0.041   15.8   0.0     6    46    31    71    25    74 0.83 -
mgm4445845.FO0DNDO03F3BZD_1_420_+   -            139 CDD0143_no_cons      -             58     0.019   16.9   0.1   1   2   6.7e-05      0.15   14.1   0.0    17    45     5    33     3    39 0.89 -
mgm4445845.FO0DNDO03F3BZD_1_420_+   -            139 CDD0143_no_cons      -             58     0.019   16.9   0.1   2   2       1.7   3.7e+03   -0.0   0.1    29    45    51    68    43    85 0.65 -
mgm4445845.FO0DNDO03GB5KO_1_464_-   -            153 CDD0143_no_cons      -             58      0.02   16.9   0.0   1   1   1.7e-05     0.038   15.9   0.0    17    42    42    67    40    77 0.87 -
mgm4445845.FO0DNDO03GBDG8_1_458_+   -            151 CDD0143_no_cons      -             58     0.029   16.3   0.0   1   2   0.00044      0.98   11.4   0.0    19    58     4    43     2    43 0.90 -
mgm4445845.FO0DNDO03GBDG8_1_458_+   -            151 CDD0143_no_cons      -             58     0.029   16.3   0.0   2   2      0.25   5.4e+02    2.6   0.0    14    30    65    81    62    89 0.90 -
mgm4445845.FO0DNDO03FRFHX_1_351_+   -            116 CDD0143_no_cons      -             58     0.034   16.1   0.0   1   1   2.7e-05     0.059   15.3   0.0     9    46     3    42     1    45 0.85 -
mgm4445845.FO0DNDO03GF77O_1_418_-   -            138 CDD0143_no_cons      -             58     0.071   15.1   0.1   1   2    0.0095        21    7.2   0.0    14    32    27    45    20    47 0.92 -
mgm4445845.FO0DNDO03GF77O_1_418_-   -            138 CDD0143_no_cons      -             58     0.071   15.1   0.1   2   2     0.023        51    5.9   0.0     4    32    71    99    68   122 0.84 -
mgm4445845.FO0DNDO03GSGVX_1_218_-   -             71 CDD0143_no_cons      -             58     0.081   14.9   0.0   1   1   0.00012      0.26   13.3   0.0    15    30    22    37    18    39 0.91 -
mgm4445845.FO0DNDO03GKNQB_1_252_-   -             82 CDD0143_no_cons      -             58     0.082   14.9   0.1   1   1   4.5e-05     0.099   14.6   0.1     3    40    20    57    18    75 0.85 -
mgm4445845.FO0DNDO03FV6C5_1_420_+   -            138 CDD0143_no_cons      -             58      0.11   14.5   0.1   1   2   0.00029      0.64   12.0   0.0    11    37    15    41     6    55 0.88 -
mgm4445845.FO0DNDO03FV6C5_1_420_+   -            138 CDD0143_no_cons      -             58      0.11   14.5   0.1   2   2       1.6   3.5e+03    0.0   0.0    14    31    81    98    79   106 0.82 -
mgm4445845.FO0DNDO03FU10X_149_471_+ -            105 CDD0143_no_cons      -             58      0.14   14.2   0.1   1   1    0.0001      0.22   13.5   0.1     7    33    19    45    16    50 0.87 -
mgm4445845.FO0DNDO03F3WZ6_63_491_+  -            141 CDD0143_no_cons      -             58      0.18   13.8   0.0   1   1   0.00015      0.33   13.0   0.0     3    51    41    89    40    95 0.88 -
mgm4445845.FO0DNDO03HDDBZ_1_321_-   -            106 CDD0143_no_cons      -             58      0.23   13.5   0.1   1   1   0.00021      0.46   12.5   0.1    15    47     8    40     4    45 0.86 -
mgm4445845.FO0DNDO03G03ID_1_388_+   -            127 CDD0143_no_cons      -             58      0.24   13.4   0.0   1   1   0.00027      0.59   12.1   0.0    11    36    41    66    34    76 0.88 -
mgm4445845.FO0DNDO03GK0DZ_1_233_-   -             77 CDD0143_no_cons      -             58      0.24   13.4   0.0   1   1   0.00015      0.33   13.0   0.0    12    49    34    71    26    74 0.88 -
mgm4445845.FO0DNDO03FMWZT_1_467_-   -            154 CDD0143_no_cons      -             58      0.25   13.3   0.0   1   1   0.00026      0.57   12.2   0.0    16    40    18    42     4    61 0.81 -
mgm4445845.FO0DNDO03GDLN9_1_187_-   -             62 CDD0143_no_cons      -             58      0.26   13.3   0.0   1   1   0.00019      0.41   12.6   0.0    12    26    28    42    27    48 0.90 -
mgm4445845.FO0DNDO03HLVDU_1_309_+   -            101 CDD0143_no_cons      -             58      0.33   13.0   0.0   1   1   0.00034      0.74   11.8   0.0    10    31    30    51    28    60 0.88 -
mgm4445845.FO0DNDO03F1V7H_1_374_-   -            123 CDD0143_no_cons      -             58      0.35   12.8   0.1   1   1   0.00025      0.55   12.2   0.1     3    30    38    66    36    72 0.87 -
mgm4445845.FO0DNDO03FV4FU_1_407_-   -            133 CDD0143_no_cons      -             58      0.43   12.6   0.1   1   2   0.00061       1.3   11.0   0.0    16    34    49    67    40    71 0.87 -
mgm4445845.FO0DNDO03FV4FU_1_407_-   -            133 CDD0143_no_cons      -             58      0.43   12.6   0.1   2   2       3.7   8.3e+03   -1.1   0.0    30    42    82    94    67   111 0.65 -
mgm4445845.FO0DNDO03FY9H5_189_393_+ -             66 CDD0143_no_cons      -             58      0.45   12.5   0.1   1   2       2.5   5.5e+03   -0.6   0.0    38    51    27    40    26    43 0.74 -
mgm4445845.FO0DNDO03FY9H5_189_393_+ -             66 CDD0143_no_cons      -             58      0.45   12.5   0.1   2   2    0.0008       1.8   10.6   0.0    13    30    48    65    46    66 0.88 -
mgm4445845.FO0DNDO03FWUID_1_273_-   -             89 CDD0143_no_cons      -             58      0.47   12.5   0.0   1   1   0.00032      0.71   11.9   0.0    15    35    36    56    26    62 0.88 -
mgm4445845.FO0DNDO03GZTYE_1_400_-   -            131 CDD0143_no_cons      -             58      0.61   12.1   0.1   1   2         8   1.8e+04   -2.2   0.0    49    49    47    47    33    61 0.55 -
mgm4445845.FO0DNDO03GZTYE_1_400_-   -            131 CDD0143_no_cons      -             58      0.61   12.1   0.1   2   2   0.00075       1.7   10.7   0.0     6    32   104   130    98   131 0.79 -
mgm4445845.FO0DNDO03FU776_1_366_+   -            120 CDD0143_no_cons      -             58      0.61   12.1   0.9   1   2     0.035        78    5.3   0.1    25    42    39    56    37    64 0.88 -
mgm4445845.FO0DNDO03FU776_1_366_+   -            120 CDD0143_no_cons      -             58      0.61   12.1   0.9   2   2     0.035        78    5.3   0.1    30    51    68    89    66    92 0.88 -
mgm4445845.FO0DNDO03F1UTM_1_352_+ -            116 CDD0144_no_cons      -            129     0.038   16.0   0.2   1   1     2e-06     0.078   15.0   0.1    66   120    41    94    34   104 0.88 -
mgm4445845.FO0DNDO03G5ND6_1_228_- -             74 CDD0144_no_cons      -            129      0.11   14.5   0.1   1   2      0.17   6.9e+03   -1.0   0.0     3    21    14    32    12    36 0.80 -
mgm4445845.FO0DNDO03G5ND6_1_228_- -             74 CDD0144_no_cons      -            129      0.11   14.5   0.1   2   2   4.6e-06      0.18   13.8   0.1    37    78    33    73    19    74 0.91 -
mgm4445845.FO0DNDO03FL4LF_1_359_+ -            117 CDD0145_no_cons      -            271     0.089   14.6   0.2   1   1   1.8e-05     0.089   14.6   0.2   201   251    67   116    21   117 0.82 -
mgm4445845.FO0DNDO03FOYBA_1_423_- -            139 CDD0145_no_cons      -            271       0.1   14.4   2.3   1   1   2.2e-05      0.11   14.3   2.3   198   253    71   126    10   135 0.74 -
mgm4445845.aa90_43225             -            119 CDD0145_no_cons      -            271       0.1   14.3   3.3   1   1   2.3e-05      0.12   14.2   3.3   198   257    34    93    10   102 0.79 -
mgm4445845.FO0DNDO03GDEK2_1_417_- -            138 CDD0145_no_cons      -            271      0.12   14.1   1.0   1   1   3.1e-05      0.15   13.8   1.0   175   259    37   123     2   132 0.53 -
mgm4445845.FO0DNDO03HFI03_1_410_- -            135 CDD0145_no_cons      -            271      0.13   14.1   8.7   1   1   3.1e-05      0.16   13.8   8.7   165   269     3   110     1   112 0.81 -
mgm4445845.FO0DNDO03HGC7B_1_402_+ -            132 CDD0145_no_cons      -            271      0.13   14.0   2.7   1   1   2.5e-05      0.13   14.1   2.7   188   252    57   130    12   132 0.72 -
mgm4445845.FO0DNDO03F92WU_1_498_- -            165 CDD0145_no_cons      -            271      0.16   13.7   2.5   1   1   4.1e-05       0.2   13.4   2.5   174   249    40   118    11   138 0.49 -
mgm4445845.FO0DNDO03FPKJ8_1_397_- -            131 CDD0145_no_cons      -            271      0.24   13.2   3.9   1   1   4.9e-05      0.24   13.1   3.9   195   253    58   116    10   126 0.73 -
mgm4445845.FO0DNDO03HE09Y_1_501_- -            166 CDD0145_no_cons      -            271      0.31   12.8   8.4   1   2   2.8e-05      0.14   13.9   6.3   176   268    52   145    14   148 0.81 -
mgm4445845.FO0DNDO03HE09Y_1_501_- -            166 CDD0145_no_cons      -            271      0.31   12.8   8.4   2   2      0.57   2.8e+03   -0.2   0.1     4    19   143   158   140   164 0.80 -
mgm4445845.FO0DNDO03HDDB3_1_304_+ -            100 CDD0145_no_cons      -            271      0.36   12.6   9.2   1   1   7.4e-05      0.37   12.6   9.2   163   256     4    94     1   100 0.82 -
mgm4445845.FO0DNDO03GTDOG_1_433_+ -            144 CDD0145_no_cons      -            271      0.46   12.2   3.6   1   1   0.00094       4.7    8.9   3.6   201   266    49   122    11   144 0.56 -
mgm4445845.FO0DNDO03HHG2V_1_355_+ -            117 CDD0145_no_cons      -            271      0.52   12.1   3.2   1   1   0.00013      0.65   11.7   3.2   164   251    18   107     2   113 0.76 -
mgm4445845.FO0DNDO03GG7OK_1_384_+ -            127 CDD0145_no_cons      -            271       1.5   10.6   5.3   1   1   0.00033       1.6   10.4   5.3   190   253    48   111    12   121 0.84 -
mgm4445845.FO0DNDO03GR8I2_1_399_- -            132 CDD0145_no_cons      -            271       2.9    9.6  11.6   1   1   0.00075       3.7    9.2  11.6   154   260    16   121     3   129 0.71 -
mgm4445845.FO0DNDO03GXWMA_1_520_+ -            173 CDD0145_no_cons      -            271       3.8    9.2   5.8   1   3      0.28   1.4e+03    0.8   0.0    28    45     8    25     6    29 0.86 -
mgm4445845.FO0DNDO03GXWMA_1_520_+ -            173 CDD0145_no_cons      -            271       3.8    9.2   5.8   2   3    0.0049        24    6.6   4.9   218   258    22    65    12    77 0.70 -
mgm4445845.FO0DNDO03GXWMA_1_520_+ -            173 CDD0145_no_cons      -            271       3.8    9.2   5.8   3   3      0.16   8.1e+02    1.6   0.1   174   220    68   124    58   142 0.63 -
mgm4445845.FO0DNDO03G2H6J_1_351_+ -            116 CDD0145_no_cons      -            271       5.2    8.8  13.2   1   1    0.0012       5.9    8.6  13.2   175   259    32   102     6   113 0.55 -
mgm4445845.FO0DNDO03GMDVG_1_417_- -            138 CDD0146_no_cons      -            139     0.019   17.1   0.9   1   2      0.11   8.9e+03   -1.3   0.0    90   101    43    54    26    80 0.51 -
mgm4445845.FO0DNDO03GMDVG_1_417_- -            138 CDD0146_no_cons      -            139     0.019   17.1   0.9   2   2   4.9e-07     0.039   16.0   0.8    67   108    85   126    58   132 0.86 -
mgm4445845.FO0DNDO03F8HHF_1_395_+ -            129 CDD0150_no_cons      -            557   4.2e-36  126.8   2.3   1   1   5.3e-40   4.7e-36  126.7   2.3   231   363     1   129     1   129 0.99 -
mgm4445845.FO0DNDO03G7253_1_336_+ -            111 CDD0150_no_cons      -            557   3.7e-34  120.4   0.0   1   1   4.8e-38   4.3e-34  120.2   0.0    73   174     3   105     1   108 0.98 -
mgm4445845.FO0DNDO03G9U9N_1_509_- -            168 CDD0150_no_cons      -            557     1e-33  118.9   0.2   1   1   2.1e-36   1.9e-32  114.8   0.2   153   326     2   167     1   168 0.88 -
mgm4445845.FO0DNDO03FNSDX_1_407_- -            134 CDD0150_no_cons      -            557   2.3e-19   71.6   0.2   1   1   3.3e-23   2.9e-19   71.3   0.2   490   554    17    81     9    87 0.93 -
mgm4445845.FO0DNDO03HBEZ8_1_371_- -            122 CDD0150_no_cons      -            557   9.2e-16   59.7   0.0   1   1   1.3e-19   1.2e-15   59.3   0.0     2    78    35   111    34   114 0.95 -
mgm4445845.FO0DNDO03F3JXR_1_307_+ -            101 CDD0150_no_cons      -            557      0.03   15.1   0.0   1   1   3.7e-06     0.033   15.0   0.0    89   136    14    61     2    72 0.84 -
mgm4445845.FO0DNDO03FV747_1_207_- -             68 CDD0150_no_cons      -            557      0.13   13.0   0.0   1   1   1.4e-05      0.13   13.0   0.0    36    84     2    48     1    62 0.85 -
mgm4445845.FO0DNDO03HGMVC_1_290_+ -             95 CDD0150_no_cons      -            557      0.75   10.5   0.0   1   1   9.7e-05      0.85   10.3   0.0   404   455    37    87    26    92 0.88 -
mgm4445845.FO0DNDO03HB539_1_279_- -             92 CDD0150_no_cons      -            557      0.76   10.5   0.0   1   1   9.3e-05      0.83   10.3   0.0    61    99    20    58    15    80 0.87 -
mgm4445845.FO0DNDO03HH9A5_249_443_+ -             63 CDD0154_no_cons      -            172    0.0078   18.3   0.7   1   1   3.3e-07    0.0089   18.1   0.7    45    96     1    55     1    59 0.82 -
mgm4445845.FO0DNDO03GXF8F_1_511_+   -            168 CDD0154_no_cons      -            172     0.068   15.2   0.1   1   1   4.1e-06      0.11   14.5   0.1    69   138    18    88     6    94 0.81 -
mgm4445845.FO0DNDO03GUVGP_1_408_+   -            135 CDD0154_no_cons      -            172      0.29   13.1   0.1   1   1   1.5e-05      0.39   12.8   0.1    29    83    75   126    64   131 0.88 -
mgm4445845.FO0DNDO03GLKA1_1_435_- -            143 CDD0157_no_cons      -            123      0.31   13.5   0.1   1   1   1.1e-05      0.43   13.1   0.1    59   116    59   116    35   123 0.83 -
mgm4445845.FO0DNDO03HH53O_1_366_- -            121 CDD0157_no_cons      -            123       0.5   12.8   0.0   1   1   1.7e-05      0.67   12.4   0.0    55   110    48   103    39   110 0.79 -
mgm4445845.FO0DNDO03HLWP3_1_386_+ -            127 CDD0158_no_cons      -             50      0.42   12.5   0.0   1   1   1.8e-05      0.72   11.7   0.0    24    43    67    86    57    90 0.89 -
mgm4445845.FO0DNDO03FQC5J_1_348_- -            115 CDD0158_no_cons      -             50       2.1   10.3   2.9   1   2   4.2e-05       1.7   10.5   0.7     7    28    11    32     8    44 0.91 -
mgm4445845.FO0DNDO03FQC5J_1_348_- -            115 CDD0158_no_cons      -             50       2.1   10.3   2.9   2   2      0.24   9.5e+03   -1.5   0.1    42    49    61    68    60    69 0.87 -
mgm4445845.FO0DNDO03GA5SD_1_416_+   -            137 CDD0160_no_cons      -             83      0.12   14.4   0.2   1   1   4.6e-06      0.18   13.8   0.2    46    75    60    89    26    97 0.70 -
mgm4445845.FO0DNDO03F9OBU_199_456_+ -             84 CDD0160_no_cons      -             83       3.4    9.7  11.1   1   1   0.00093        37    6.4  11.1    17    79    15    82     3    84 0.73 -
mgm4445845.FO0DNDO03GGOC6_1_376_- -            124 CDD0161_no_cons      -            141      0.07   15.2   0.1   1   1   1.1e-06      0.09   14.8   0.1    29    74     4    49     2    69 0.91 -
mgm4445845.FO0DNDO03G7SUO_1_306_- -            101 CDD0162_no_cons      -            347   2.7e-05   25.5   0.0   1   1   1.6e-09   3.2e-05   25.2   0.0   286   344     2    60     1    63 0.94 -
mgm4445845.FO0DNDO03FLU25_1_352_- -            117 CDD0162_no_cons      -            347    0.0027   18.9   0.0   1   1   1.9e-07    0.0038   18.4   0.0   314   347     1    34     1    34 0.96 -
mgm4445845.FO0DNDO03F7BM2_1_290_+ -             95 CDD0162_no_cons      -            347      0.28   12.3   0.0   1   1   1.7e-05      0.33   12.0   0.0    27    61    39    73    27    81 0.88 -
mgm4445845.FO0DNDO03FLV48_1_319_+ -            105 CDD0162_no_cons      -            347      0.61   11.1   0.1   1   1     4e-05      0.81   10.7   0.1    44    88    18    60    13    67 0.84 -
mgm4445845.FO0DNDO03GT2DR_1_419_+ -            138 CDD0163_no_cons      -            417      0.24   12.6   0.0   1   1   9.9e-06      0.26   12.4   0.0   227   306     2   118     1   123 0.83 -
mgm4445845.FO0DNDO03GM87U_1_293_+ -             97 CDD0163_no_cons      -            417      0.27   12.4   0.1   1   1   1.2e-05      0.32   12.1   0.1   215   258    10    74     9    82 0.78 -
mgm4445845.FO0DNDO03GNRY2_1_422_- -            139 CDD0163_no_cons      -            417      0.34   12.0   0.1   1   1   1.4e-05      0.38   11.9   0.1   261   316    36    91     7   101 0.86 -
mgm4445845.FO0DNDO03F6WE6_1_259_- -             85 CDD0165_no_cons      -             92      0.21   14.1   0.2   1   1   3.4e-06      0.27   13.8   0.2    25    89     9    74     4    77 0.80 -
mgm4445845.FO0DNDO03G2Z0N_1_488_+ -            162 CDD0167_no_cons      -            184     0.022   16.7   0.7   1   1   8.2e-07     0.032   16.1   0.7    93   153    12    78     5    94 0.68 -
mgm4445845.FO0DNDO03GAPFK_1_326_+ -            107 CDD0167_no_cons      -            184       1.2   11.0   2.7   1   1   3.8e-05       1.5   10.7   2.7   103   176    19    95    15   103 0.70 -
