#                                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
mgm4594281.M02542:9:000000000-A7URB:1:2115:7186:10585.2_1_301_-  -             99 CDD0065_no_cons      -            329       5.4   11.6   0.0   1   1    0.0005       6.2   11.4   0.0   104   144    24    67    14    81 0.78 -
mgm4594281.M02542:9:000000000-A7URB:1:2118:3219:15601_1_426_+    -            141 CDD0065_no_cons      -            329       5.6   11.5   0.0   1   1   0.00047       5.8   11.5   0.0   125   157    74   105    43   130 0.81 -
mgm4594281.M02542:9:000000000-A7URB:1:2112:20649:20686.1_1_300_- -             98 CDD0065_no_cons      -            329       5.8   11.5   0.0   1   1   0.00047       5.8   11.5   0.0   119   147    41    69     3    83 0.75 -
mgm4594281.M02542:9:000000000-A7URB:1:2109:9334:15524_1_510_+    -            167 CDD0065_no_cons      -            329       6.1   11.4   0.0   1   1   0.00064       7.9   11.0   0.0   126   161    62    97    60   121 0.69 -
mgm4594281.M02542:9:000000000-A7URB:1:1108:14652:16261.2_1_300_- -             99 CDD0065_no_cons      -            329       6.2   11.4   0.0   1   1   0.00057       7.1   11.2   0.0    96   157    18    79     6    82 0.86 -
mgm4594281.M02542:9:000000000-A7URB:1:2116:28419:9652.1_1_301_+  -             99 CDD0065_no_cons      -            329       6.2   11.4   0.0   1   1   0.00058       7.2   11.2   0.0   107   148     5    47     1    56 0.86 -
mgm4594281.M02542:9:000000000-A7URB:1:1103:20206:9174_1_452_+    -            150 CDD0065_no_cons      -            329       6.3   11.4   0.0   1   1   0.00054       6.7   11.3   0.0   125   157    55    86    25   111 0.81 -
mgm4594281.M02542:9:000000000-A7URB:1:1108:15301:19888_1_585_-   -            194 CDD0065_no_cons      -            329       6.3   11.3   0.0   1   1   0.00062       7.7   11.1   0.0   122   142    29    49    22    97 0.87 -
mgm4594281.M02542:9:000000000-A7URB:1:2104:4025:9248_1_339_-     -            112 CDD0065_no_cons      -            329       7.9   11.0   0.0   1   1   0.00074       9.2   10.8   0.0   122   157    20    54     4    61 0.74 -
mgm4594281.M02542:9:000000000-A7URB:1:1106:16679:2556.1_1_301_-  -             98 CDD0065_no_cons      -            329       8.3   11.0   0.1   1   1   0.00097        12   10.4   0.1   213   234    74    95    69    96 0.92 -
mgm4594281.M02542:9:000000000-A7URB:1:2105:8048:13070_1_355_-    -            115 CDD0065_no_cons      -            329       8.5   10.9   0.0   1   1   0.00087        11   10.6   0.0   109   143    60    96    54   106 0.81 -
mgm4594281.M02542:9:000000000-A7URB:1:2119:15468:12542_1_578_+   -            191 CDD0065_no_cons      -            329       9.7   10.7   0.0   1   1    0.0011        13   10.3   0.0   125   149    27    54    14    74 0.80 -
mgm4594281.M02542:9:000000000-A7URB:1:2102:7359:23398_1_317_+    -            104 CDD0066_no_cons      -            305       1.2   14.0   0.7   1   1   1.7e-05       1.3   13.9   0.7    52   130     7    89     1    94 0.73 -
mgm4594281.M02542:9:000000000-A7URB:1:2116:11536:6203.1_1_301_-  -             98 CDD0066_no_cons      -            305       1.3   14.0   4.3   1   1   2.2e-05       1.7   13.6   4.3   242   301     9    69     4    72 0.85 -
mgm4594281.M02542:9:000000000-A7URB:1:1110:22143:2378.1_1_301_+  -            100 CDD0066_no_cons      -            305       1.4   13.8   4.2   1   1   2.1e-05       1.6   13.6   4.2   243   293    31    82    22    92 0.85 -
mgm4594281.M02542:9:000000000-A7URB:1:1106:13356:7852.2_1_299_+  -             97 CDD0066_no_cons      -            305       3.9   12.4  12.2   1   1   6.2e-05       4.8   12.1  12.2    41   128     6    93     2    95 0.72 -
mgm4594281.M02542:9:000000000-A7URB:1:1106:18558:10945.1_1_300_+ -             98 CDD0066_no_cons      -            305       4.4   12.2   6.0   1   1     6e-05       4.6   12.1   6.0    70   116    26    77     2    85 0.64 -
mgm4594281.M02542:9:000000000-A7URB:1:1101:11193:11882_198_447_+ -             82 CDD0066_no_cons      -            305       4.5   12.2   0.0   1   1   5.8e-05       4.5   12.2   0.0   168   195    22    49     5    75 0.85 -
mgm4594281.M02542:9:000000000-A7URB:1:2113:11597:9701.1_1_301_-  -             98 CDD0066_no_cons      -            305       4.9   12.1   0.2   1   1   8.8e-05       6.8   11.6   0.2   137   172    12    48     4    50 0.90 -
mgm4594281.M02542:9:000000000-A7URB:1:1104:13810:11596_1_377_-   -            124 CDD0066_no_cons      -            305       5.8   11.8  11.7   1   1   8.5e-05       6.5   11.6  11.7    12    93    36   119    26   124 0.61 -
mgm4594281.M02542:9:000000000-A7URB:1:1102:18962:19353_13_450_-  -            143 CDD0066_no_cons      -            305       7.3   11.5   6.1   1   1   0.00011       8.5   11.3   6.1    61   116    58   118    39   130 0.64 -
mgm4594281.M02542:9:000000000-A7URB:1:1115:26742:8785_1_418_+    -            137 CDD0066_no_cons      -            305       8.8   11.2   0.0   1   1   0.00015        12   10.8   0.0     9    39     2    33     1    39 0.83 -
mgm4594281.M02542:9:000000000-A7URB:1:1113:9191:17406_1_423_+    -            139 CDD0067_no_cons      -             88      0.42   16.0   2.5   1   2      0.11   9.3e+03    2.1   0.2    53    83     8    38     2    42 0.72 -
mgm4594281.M02542:9:000000000-A7URB:1:1113:9191:17406_1_423_+    -            139 CDD0067_no_cons      -             88      0.42   16.0   2.5   2   2   2.1e-05       1.8   14.0   0.2    18    66    82   130    78   136 0.83 -
mgm4594281.M02542:9:000000000-A7URB:1:2106:19283:19586_1_364_-   -            119 CDD0067_no_cons      -             88       1.2   14.5   2.5   1   2   2.7e-05       2.3   13.6   1.5    17    66    20    69     8    77 0.84 -
mgm4594281.M02542:9:000000000-A7URB:1:2106:19283:19586_1_364_-   -            119 CDD0067_no_cons      -             88       1.2   14.5   2.5   2   2      0.47   4.1e+04    0.0   0.0     4    24    71    91    68    99 0.78 -
mgm4594281.M02542:9:000000000-A7URB:1:2119:10444:20809_280_491_- -             68 CDD0067_no_cons      -             88       1.5   14.2   0.0   1   1   1.9e-05       1.6   14.1   0.0    38    81    16    59     4    65 0.85 -
mgm4594281.M02542:9:000000000-A7URB:1:1116:5506:5615.1_1_297_+   -             98 CDD0067_no_cons      -             88         2   13.8   0.1   1   2      0.64   5.4e+04   -0.4   0.0    55    67     5    17     3    34 0.68 -
mgm4594281.M02542:9:000000000-A7URB:1:1116:5506:5615.1_1_297_+   -             98 CDD0067_no_cons      -             88         2   13.8   0.1   2   2   9.4e-05         8   11.9   0.0    24    56    47    79    40    92 0.81 -
mgm4594281.M02542:9:000000000-A7URB:1:1115:12022:1231_1_521_+    -            171 CDD0067_no_cons      -             88       2.1   13.7   0.0   1   2   2.5e-05       2.1   13.7   0.0    26    83    69   127    52   131 0.78 -
mgm4594281.M02542:9:000000000-A7URB:1:1115:12022:1231_1_521_+    -            171 CDD0067_no_cons      -             88       2.1   13.7   0.0   2   2       6.1   5.2e+05   -3.6   1.5    74    83   153   162   142   168 0.61 -
mgm4594281.M02542:9:000000000-A7URB:1:2119:28081:7653.1_1_276_+  -             91 CDD0067_no_cons      -             88       2.3   13.6   0.2   1   1   4.2e-05       3.6   13.0   0.1    34    85    11    68     7    72 0.68 -
mgm4594281.M02542:9:000000000-A7URB:1:1112:26259:7931_328_447_+  -             38 CDD0067_no_cons      -             88         3   13.2   0.2   1   1   3.5e-05         3   13.2   0.2    45    75     5    35     1    38 0.89 -
mgm4594281.M02542:9:000000000-A7URB:1:2115:8241:11695_1_484_-    -            159 CDD0067_no_cons      -             88       5.4   12.4   0.0   1   1   0.00013        11   11.4   0.0    23    52   102   131    92   138 0.87 -
mgm4594281.M02542:9:000000000-A7URB:1:2111:13173:22037.1_1_301_+ -             99 CDD0067_no_cons      -             88       6.3   12.2   0.0   1   1   9.8e-05       8.4   11.8   0.0    12    47     9    44     4    55 0.90 -
mgm4594281.M02542:9:000000000-A7URB:1:1107:28497:13088.2_1_301_- -             99 CDD0068_no_cons      -            557   0.00023   25.2   0.0   1   1   2.4e-09   0.00027   25.0   0.0    31   106     5    81     3    93 0.90 -
mgm4594281.M02542:9:000000000-A7URB:1:1101:6303:21801_1_436_+    -            144 CDD0068_no_cons      -            557   0.00059   23.8   0.1   1   1   6.8e-09   0.00075   23.5   0.1    31   161    15   136     4   142 0.76 -
mgm4594281.M02542:9:000000000-A7URB:1:2112:17294:15700_1_431_-   -            143 CDD0068_no_cons      -            557   0.00078   23.4   0.1   1   1   9.5e-09     0.001   23.0   0.1    39   163     6   121     3   140 0.78 -
mgm4594281.M02542:9:000000000-A7URB:1:1112:19252:22680.1_1_280_+ -             93 CDD0068_no_cons      -            557    0.0026   21.7   0.0   1   1   2.5e-08    0.0028   21.6   0.0    40   109     2    72     1    84 0.90 -
mgm4594281.M02542:9:000000000-A7URB:1:1107:28497:13088.1_1_301_+ -             99 CDD0068_no_cons      -            557     0.016   19.1   0.0   1   1   1.6e-07     0.018   18.9   0.0    41   106     1    67     1    81 0.89 -
mgm4594281.M02542:9:000000000-A7URB:1:1108:9938:16189_1_300_-    -             98 CDD0068_no_cons      -            557      0.35   14.7   0.0   1   1   3.5e-06      0.38   14.5   0.0    30   105    14    89     4    97 0.87 -
mgm4594281.M02542:9:000000000-A7URB:1:1113:16021:16854.1_1_301_+ -             98 CDD0068_no_cons      -            557       2.1   12.1   0.1   1   1   2.1e-05       2.3   12.0   0.1   131   185    16    71     5    85 0.79 -
mgm4594281.M02542:9:000000000-A7URB:1:1107:10453:16822.1_14_244_+ -             75 CDD0069_no_cons      -            186      0.91   14.5   0.5   1   1   1.6e-05         1   14.3   0.5    65   109    15    62     8    67 0.79 -
mgm4594281.M02542:9:000000000-A7URB:1:1119:14976:19453.2_1_230_+  -             76 CDD0069_no_cons      -            186       1.2   14.1   0.3   1   1     2e-05       1.3   14.0   0.3    86   134    14    62     5    72 0.85 -
mgm4594281.M02542:9:000000000-A7URB:1:1111:15639:8666.2_1_300_-   -             99 CDD0069_no_cons      -            186       2.4   13.1   0.0   1   1   4.9e-05       3.2   12.7   0.0    64   149    10    91     8    98 0.77 -
mgm4594281.M02542:9:000000000-A7URB:1:2115:16248:17529.1_1_301_-  -             99 CDD0069_no_cons      -            186       2.6   13.0   0.1   1   1   4.7e-05         3   12.8   0.1    85   154     3    72     2    95 0.77 -
mgm4594281.M02542:9:000000000-A7URB:1:2102:14800:9401.2_1_300_+   -             97 CDD0069_no_cons      -            186       2.9   12.8   0.0   1   1   4.9e-05       3.2   12.7   0.0    15    65    39    91    17    96 0.80 -
mgm4594281.M02542:9:000000000-A7URB:1:1113:9191:7322.1_1_300_-    -             99 CDD0069_no_cons      -            186       3.4   12.6   0.2   1   1   8.1e-05       5.2   12.0   0.2     2    35    59    92    58    96 0.94 -
mgm4594281.M02542:9:000000000-A7URB:1:1119:25902:5515.1_1_301_+   -             98 CDD0069_no_cons      -            186       4.1   12.4   0.2   1   1   7.3e-05       4.7   12.2   0.2   111   177    22    94    15    98 0.76 -
mgm4594281.M02542:9:000000000-A7URB:1:2107:8280:7666.1_1_301_+    -             97 CDD0069_no_cons      -            186       4.4   12.2   0.4   1   1   7.9e-05       5.1   12.1   0.4   115   182    20    91     6    94 0.72 -
mgm4594281.M02542:9:000000000-A7URB:1:2105:28962:16289.2_1_215_-  -             69 CDD0069_no_cons      -            186       4.8   12.1   0.1   1   1   7.4e-05       4.8   12.1   0.1    34    71    15    52     4    68 0.84 -
mgm4594281.M02542:9:000000000-A7URB:1:2108:8776:18816.1_1_301_-   -             99 CDD0069_no_cons      -            186       5.1   12.0   0.0   1   1   8.2e-05       5.3   12.0   0.0    22    46    40    64     4    78 0.82 -
mgm4594281.M02542:9:000000000-A7URB:1:2114:28012:11624_1_473_-    -            157 CDD0069_no_cons      -            186       8.1   11.4   0.0   1   2     0.032   2.1e+03    3.5   0.0    59    79    18    38    14    55 0.89 -
mgm4594281.M02542:9:000000000-A7URB:1:2114:28012:11624_1_473_-    -            157 CDD0069_no_cons      -            186       8.1   11.4   0.0   2   2    0.0064   4.1e+02    5.8   0.0    63    86    60    85    54    98 0.79 -
mgm4594281.M02542:9:000000000-A7URB:1:2107:23230:21241_1_356_+    -            117 CDD0069_no_cons      -            186       8.7   11.3   0.4   1   1   0.00017        11   11.0   0.4   105   168    32    98    25   114 0.75 -
mgm4594281.M02542:9:000000000-A7URB:1:1106:20066:11874.1_1_301_+ -             97 CDD0070_no_cons      -            343       1.5   13.2   0.2   1   1   1.7e-05       1.9   12.8   0.2    86   115    36    65    34    83 0.81 -
mgm4594281.M02542:9:000000000-A7URB:1:1113:7094:14066_1_518_-    -            169 CDD0070_no_cons      -            343       2.2   12.6   0.0   1   1   2.3e-05       2.5   12.4   0.0   146   236    23   114     5   124 0.70 -
mgm4594281.M02542:9:000000000-A7URB:1:1106:21478:25099.1_1_263_- -             86 CDD0070_no_cons      -            343       2.3   12.5   0.0   1   1   2.1e-05       2.3   12.5   0.0    32    77    32    81     5    85 0.75 -
mgm4594281.M02542:9:000000000-A7URB:1:2105:4104:6452_1_356_-     -            116 CDD0070_no_cons      -            343       2.3   12.5   0.1   1   1   2.1e-05       2.4   12.5   0.1   276   323    63   110    16   114 0.87 -
mgm4594281.M02542:9:000000000-A7URB:1:1114:16784:10561.1_1_301_- -             97 CDD0070_no_cons      -            343       3.3   12.0   0.0   1   1   3.1e-05       3.4   12.0   0.0   275   322    38    87    10    91 0.77 -
mgm4594281.M02542:9:000000000-A7URB:1:2102:22754:16574.2_1_211_- -             69 CDD0070_no_cons      -            343       3.9   11.8   0.3   1   1   3.6e-05         4   11.8   0.3    99   126     8    35     3    62 0.75 -
mgm4594281.M02542:9:000000000-A7URB:1:2104:11634:15237.1_1_301_+ -             99 CDD0070_no_cons      -            343         5   11.4   0.1   1   1     5e-05       5.5   11.3   0.1    72   122    48    98    30    99 0.84 -
mgm4594281.M02542:9:000000000-A7URB:1:2101:16834:21019.2_1_301_+ -             96 CDD0071_no_cons      -            331         1   14.3   0.2   1   1   4.5e-06       1.2   14.0   0.2   178   237    17    78     8    86 0.85 -
mgm4594281.M02542:9:000000000-A7URB:1:1110:21046:16067_1_546_-   -            180 CDD0071_no_cons      -            331       4.9   12.0   0.2   1   1   2.3e-05       5.9   11.7   0.2   157   226    54   125    39   150 0.84 -
mgm4594281.M02542:9:000000000-A7URB:1:1116:22847:23853.2_1_261_+ -             86 CDD0071_no_cons      -            331         7   11.5   0.0   1   1     3e-05       7.8   11.3   0.0   103   138    23    57    17    72 0.84 -
mgm4594281.M02542:9:000000000-A7URB:1:2119:22071:21212_1_514_+   -            170 CDD0072_no_cons      -            147       1.9   13.8   0.0   1   1   1.5e-05       2.8   13.2   0.0    47    97    26    77    11    80 0.83 -
mgm4594281.M02542:9:000000000-A7URB:1:2113:21362:15502.2_1_301_+ -             97 CDD0072_no_cons      -            147       2.2   13.5   0.8   1   2    0.0079   1.5e+03    4.3   0.0    37    75     6    42     1    54 0.80 -
mgm4594281.M02542:9:000000000-A7URB:1:2113:21362:15502.2_1_301_+ -             97 CDD0072_no_cons      -            147       2.2   13.5   0.8   2   2   0.00052     1e+02    8.1   0.3    13    43    62    92    52    96 0.79 -
mgm4594281.M02542:9:000000000-A7URB:1:1111:25242:7482_1_514_+    -            170 CDD0072_no_cons      -            147         3   13.1   0.0   1   1   2.2e-05       4.3   12.6   0.0    49    97   119   169   105   170 0.83 -
mgm4594281.M02542:9:000000000-A7URB:1:2108:14874:13554.1_1_300_- -             98 CDD0072_no_cons      -            147       5.6   12.2   0.0   1   1   3.1e-05       5.9   12.1   0.0    76   120    35    82     8    96 0.71 -
mgm4594281.M02542:9:000000000-A7URB:1:2119:21215:14162.1_1_300_- -             98 CDD0073_no_cons      -            112      0.11   18.3   1.2   1   1   1.3e-06      0.17   17.7   1.2    20    62    51    93    37    97 0.90 -
mgm4594281.M02542:9:000000000-A7URB:1:2119:19369:22675.1_1_225_- -             74 CDD0073_no_cons      -            112      0.26   17.1   1.7   1   1   2.4e-06      0.31   16.9   1.7     5    57     7    61     5    72 0.85 -
mgm4594281.M02542:9:000000000-A7URB:1:1102:9215:18391.1_1_284_+  -             93 CDD0073_no_cons      -            112       1.3   14.8   0.8   1   1   1.3e-05       1.7   14.5   0.8    26    81    16    71     5    81 0.86 -
mgm4594281.M02542:9:000000000-A7URB:1:1107:23528:23025_1_583_+   -            191 CDD0073_no_cons      -            112       1.9   14.4   0.2   1   1   2.6e-05       3.4   13.5   0.2    39    97   128   186    93   188 0.77 -
mgm4594281.M02542:9:000000000-A7URB:1:2117:16924:12687.1_1_301_+ -             99 CDD0073_no_cons      -            112       2.5   13.9   0.3   1   1   2.9e-05       3.7   13.4   0.3     5    51    50    98    48    99 0.86 -
mgm4594281.M02542:9:000000000-A7URB:1:2105:26306:16085_1_456_+   -            149 CDD0073_no_cons      -            112       2.8   13.8   0.3   1   1   2.9e-05       3.8   13.4   0.3    17    51    58    92    44   112 0.88 -
mgm4594281.M02542:9:000000000-A7URB:1:2112:17014:13166_1_462_+  -            152 CDD0074_no_cons      -            129       1.8   14.3   0.1   1   1   1.5e-05       2.8   13.6   0.1    62   104    18    60    14    71 0.92 -
mgm4594281.M02542:9:000000000-A7URB:1:1108:10217:5978.2_1_295_- -             97 CDD0074_no_cons      -            129       2.4   13.9   0.2   1   1   1.7e-05       3.3   13.4   0.1    66   106     3    43     1    65 0.87 -
mgm4594281.M02542:9:000000000-A7URB:1:1115:5941:17832_1_537_-   -            178 CDD0074_no_cons      -            129         3   13.6   0.1   1   1   2.6e-05         5   12.8   0.1    36   110    85   161    62   172 0.85 -
mgm4594281.M02542:9:000000000-A7URB:1:2111:8599:17206.1_1_272_+ -             90 CDD0074_no_cons      -            129       4.7   12.9   0.0   1   1     3e-05       5.8   12.6   0.0     9    52    32    75    26    85 0.86 -
mgm4594281.M02542:9:000000000-A7URB:1:1117:13572:22855.1_1_301_+ -            100 CDD0075_no_cons      -             76       1.1   14.7   0.0   1   2   2.2e-05       2.4   13.6   0.0     8    48    12    49     7    52 0.87 -
mgm4594281.M02542:9:000000000-A7URB:1:1117:13572:22855.1_1_301_+ -            100 CDD0075_no_cons      -             76       1.1   14.7   0.0   2   2         3   3.3e+05   -2.8   0.0    35    42    61    68    59    73 0.79 -
mgm4594281.M02542:9:000000000-A7URB:1:1119:10743:20488_1_558_-   -            185 CDD0075_no_cons      -             76       1.3   14.5   0.0   1   1   2.3e-05       2.5   13.6   0.0    19    55   104   141    85   149 0.83 -
mgm4594281.M02542:9:000000000-A7URB:1:2111:8991:20432.1_1_301_+  -             99 CDD0075_no_cons      -             76       2.3   13.7   0.6   1   1   2.7e-05       2.9   13.4   0.6     3    53    38    89    36    98 0.84 -
mgm4594281.M02542:9:000000000-A7URB:1:1118:11955:22184.2_1_257_- -             83 CDD0075_no_cons      -             76         3   13.3   0.1   1   1   3.4e-05       3.7   13.0   0.1    17    55     6    42     1    46 0.85 -
mgm4594281.M02542:9:000000000-A7URB:1:2106:19826:6671_314_589_+  -             90 CDD0075_no_cons      -             76       3.8   13.0   0.2   1   2   8.6e-05       9.4   11.7   0.1    51    74     3    26     1    28 0.91 -
mgm4594281.M02542:9:000000000-A7URB:1:2106:19826:6671_314_589_+  -             90 CDD0075_no_cons      -             76       3.8   13.0   0.2   2   2       1.4   1.5e+05   -1.8   0.0    46    46    72    72    54    86 0.58 -
mgm4594281.M02542:9:000000000-A7URB:1:2104:26106:8245.1_3_216_-  -             69 CDD0075_no_cons      -             76       7.7   12.0   1.9   1   1   7.9e-05       8.6   11.9   1.4    24    46    20    43    11    52 0.80 -
mgm4594281.M02542:9:000000000-A7URB:1:1113:5996:15535.2_1_300_-  -             99 CDD0075_no_cons      -             76       9.6   11.7   0.7   1   2   0.00054        60    9.2   0.3    34    55    28    49    14    51 0.92 -
mgm4594281.M02542:9:000000000-A7URB:1:1113:5996:15535.2_1_300_-  -             99 CDD0075_no_cons      -             76       9.6   11.7   0.7   2   2      0.24   2.6e+04    0.7   0.0    40    52    68    80    65    86 0.81 -
mgm4594281.M02542:9:000000000-A7URB:1:1116:20438:11079.1_70_301_- -             76 CDD0076_no_cons      -             33       1.5   13.7   6.0   1   2    0.0058     9e+02    4.8   1.1     3    20    23    40    21    47 0.67 -
mgm4594281.M02542:9:000000000-A7URB:1:1116:20438:11079.1_70_301_- -             76 CDD0076_no_cons      -             33       1.5   13.7   6.0   2   2   5.7e-05       8.8   11.2   0.3     3    19    51    67    50    68 0.91 -
mgm4594281.M02542:9:000000000-A7URB:1:1116:13942:5051.1_1_277_+   -             91 CDD0076_no_cons      -             33       1.6   13.6   0.3   1   1   1.9e-05       2.9   12.8   0.3     4    18    48    62    47    68 0.88 -
mgm4594281.M02542:9:000000000-A7URB:1:2118:23401:15310_1_265_-    -             87 CDD0076_no_cons      -             33       1.8   13.4   0.3   1   1   1.8e-05       2.7   12.9   0.3     1    13    40    52    40    54 0.95 -
mgm4594281.M02542:9:000000000-A7URB:1:1118:24128:13493.2_1_282_-  -             93 CDD0076_no_cons      -             33       2.1   13.2   0.1   1   2     0.058     9e+03    1.6   0.0    19    28     4    13     2    14 0.80 -
mgm4594281.M02542:9:000000000-A7URB:1:1118:24128:13493.2_1_282_-  -             93 CDD0076_no_cons      -             33       2.1   13.2   0.1   2   2   0.00024        37    9.2   0.1     2    16    41    55    40    60 0.90 -
mgm4594281.M02542:9:000000000-A7URB:1:2103:5320:11084.1_1_189_+   -             62 CDD0076_no_cons      -             33       2.6   12.9   0.1   1   1   4.2e-05       6.4   11.7   0.1    11    20    13    22    11    27 0.90 -
mgm4594281.M02542:9:000000000-A7URB:1:2116:10115:8525.2_98_216_-  -             38 CDD0077_no_cons      -             28      0.87   14.4   0.2   1   1   7.3e-06       1.1   14.1   0.2    12    22     4    14     3    19 0.91 -
mgm4594281.M02542:9:000000000-A7URB:1:1107:10404:1277.2_1_106_+   -             34 CDD0077_no_cons      -             28       1.4   13.8   1.5   1   1   1.2e-05       1.9   13.3   1.5    12    28     2    19     1    20 0.90 -
mgm4594281.M02542:9:000000000-A7URB:1:1115:13727:17680.2_47_212_+ -             53 CDD0077_no_cons      -             28       5.2   12.0   1.2   1   1   4.5e-05       6.9   11.6   1.2    10    22     8    20     5    26 0.79 -
mgm4594281.M02542:9:000000000-A7URB:1:2113:16100:16279_1_551_+    -            181 CDD0077_no_cons      -             28       7.3   11.5   1.3   1   1   8.4e-05        13   10.7   1.3    13    23    72    82    69    83 0.82 -
mgm4594281.M02542:9:000000000-A7URB:1:2105:17614:9481.2_1_300_+   -             99 CDD0077_no_cons      -             28       7.9   11.4   3.5   1   2   0.00097   1.5e+02    7.3   0.7     5    16    21    32    20    34 0.91 -
mgm4594281.M02542:9:000000000-A7URB:1:2105:17614:9481.2_1_300_+   -             99 CDD0077_no_cons      -             28       7.9   11.4   3.5   2   2      0.01   1.6e+03    4.0   0.1     9    19    56    66    52    66 0.90 -
mgm4594281.M02542:9:000000000-A7URB:1:2114:14181:12615_1_486_-   -            161 CDD0078_no_cons      -            427   6.1e-97  330.6   0.3   1   1  4.2e-101   6.7e-97  330.4   0.3   197   357     1   161     1   161 0.99 -
mgm4594281.M02542:9:000000000-A7URB:1:1108:19518:6886_1_455_-    -            151 CDD0078_no_cons      -            427   3.2e-96  328.2   0.7   1   1  2.2e-100   3.5e-96  328.0   0.7   129   279     1   151     1   151 1.00 -
mgm4594281.M02542:9:000000000-A7URB:1:1102:15801:18658_1_442_-   -            146 CDD0078_no_cons      -            427   2.7e-91  311.9   0.2   1   1   1.9e-95     3e-91  311.8   0.2   150   295     1   146     1   146 0.99 -
mgm4594281.M02542:9:000000000-A7URB:1:1114:10172:16372_1_467_-   -            154 CDD0078_no_cons      -            427     3e-91  311.8   0.7   1   1   2.1e-95   3.3e-91  311.6   0.7   100   253     1   154     1   154 0.99 -
mgm4594281.M02542:9:000000000-A7URB:1:2102:11839:23988_1_444_-   -            147 CDD0078_no_cons      -            427   3.9e-87  298.2   0.5   1   1   2.7e-91   4.3e-87  298.1   0.5   176   322     1   147     1   147 0.99 -
mgm4594281.M02542:9:000000000-A7URB:1:2105:13921:14795_1_473_+   -            156 CDD0078_no_cons      -            427   2.5e-85  292.3   0.0   1   1   1.7e-89   2.8e-85  292.1   0.0   236   391     1   156     1   156 1.00 -
mgm4594281.M02542:9:000000000-A7URB:1:2110:22438:16731_1_447_-   -            148 CDD0078_no_cons      -            427   5.7e-85  291.1   0.1   1   1   3.9e-89   6.3e-85  291.0   0.1    42   189     1   148     1   148 0.99 -
mgm4594281.M02542:9:000000000-A7URB:1:1101:6303:21801_1_436_+    -            144 CDD0078_no_cons      -            427     3e-83  285.4   0.0   1   1   2.1e-87   3.3e-83  285.3   0.0     2   145     1   144     1   144 1.00 -
mgm4594281.M02542:9:000000000-A7URB:1:1114:22167:3477_1_429_-    -            142 CDD0078_no_cons      -            427     5e-82  281.4   0.6   1   1   3.4e-86   5.5e-82  281.3   0.6    74   215     1   142     1   142 1.00 -
mgm4594281.M02542:9:000000000-A7URB:1:2112:17294:15700_1_431_-   -            143 CDD0078_no_cons      -            427   3.8e-81  278.5   0.1   1   1   2.6e-85   4.1e-81  278.4   0.1    20   161     2   143     1   143 0.99 -
mgm4594281.M02542:9:000000000-A7URB:1:1103:17822:2329_1_434_+    -            144 CDD0078_no_cons      -            427   2.1e-74  256.3   0.1   1   1   1.5e-78   2.4e-74  256.1   0.1   271   414     1   144     1   144 1.00 -
mgm4594281.M02542:9:000000000-A7URB:1:2101:10506:19811_1_429_-   -            142 CDD0078_no_cons      -            427   3.3e-63  219.4   0.0   1   1   2.3e-67   3.6e-63  219.3   0.0   299   425     2   128     1   130 0.99 -
mgm4594281.M02542:9:000000000-A7URB:1:2112:22657:20947_1_380_-   -            125 CDD0078_no_cons      -            427   1.7e-60  210.5   0.0   1   1   1.2e-64   1.9e-60  210.3   0.0   241   350     1   110     1   118 0.97 -
mgm4594281.M02542:9:000000000-A7URB:1:2102:25288:13602_1_356_+   -            117 CDD0078_no_cons      -            427     6e-58  202.1   0.4   1   1   4.4e-62   7.1e-58  201.8   0.4    58   167     1   110     1   113 0.97 -
mgm4594281.M02542:9:000000000-A7URB:1:1104:10963:21868_1_441_+   -            146 CDD0078_no_cons      -            427   1.2e-55  194.4   0.0   1   1     9e-60   1.4e-55  194.2   0.0   315   426     1   112     1   113 0.99 -
mgm4594281.M02542:9:000000000-A7URB:1:1118:15138:22060_1_369_+   -            122 CDD0078_no_cons      -            427   1.3e-51  181.2   0.0   1   1   9.1e-56   1.5e-51  181.0   0.0   276   387     1   112     1   119 0.97 -
mgm4594281.M02542:9:000000000-A7URB:1:1107:28497:13088.2_1_301_- -             99 CDD0078_no_cons      -            427   4.2e-47  166.3   0.0   1   1   2.9e-51   4.7e-47  166.2   0.0    22   110    11    99     2    99 0.96 -
mgm4594281.M02542:9:000000000-A7URB:1:1107:28497:13088.1_1_301_+ -             99 CDD0078_no_cons      -            427   1.7e-46  164.3   0.0   1   1   1.2e-50   1.9e-46  164.2   0.0    26   111     1    86     1    95 0.97 -
mgm4594281.M02542:9:000000000-A7URB:1:2101:23635:4257_1_459_-    -            152 CDD0078_no_cons      -            427   2.8e-46  163.6   0.1   1   1     2e-50   3.3e-46  163.4   0.1   329   425     1    97     1    99 0.99 -
mgm4594281.M02542:9:000000000-A7URB:1:1108:9938:16189_1_300_-    -             98 CDD0078_no_cons      -            427     8e-43  152.2   0.0   1   1   5.5e-47   8.8e-43  152.1   0.0     2   100     1    98     1    98 0.94 -
